parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,SA2_CODE21,GCC_NAME21
2,Unit,2024,600.0,2/515 canterbury road,vermont,3133,3,1,-37.8349352,145.1988584,211041272,Greater Melbourne
5,House,2024,1300.0,26 moondarra drive,berwick,3806,7,3,-38.0614967,145.3324766,212021554,Greater Melbourne
1,Unit,2024,730.0,301/72 acland street,st kilda,3182,2,2,-37.8667759,144.9783246,206051514,Greater Melbourne
2,House,2024,580.0,15 kyah street,fraser rise,3336,4,2,-37.7151627,144.6966392,213041574,Greater Melbourne
2,House,2024,500.0,7 adam street,rye,3941,3,1,-38.37751859999999,144.7897576,214021383,Greater Melbourne
2,House,2024,530.0,52 stellar road,bonnie brook,3335,4,2,-37.7123895,144.6881434,213041574,Greater Melbourne
2,House,2024,550.0,21 westonbury drive,truganina,3029,4,2,-37.8477552,144.7293191,213051588,Greater Melbourne
2,House,2024,460.0,25 grace street,laverton,3028,3,1,-37.8658703,144.7729375,213051363,Greater Melbourne
2,House,2024,500.0,17 baggot drive,hoppers crossing,3029,4,2,-37.8747314,144.6857649,213051362,Greater Melbourne
2,House,2024,730.0,15 heysen grove,doncaster east,3109,3,2,-37.7782297,145.1719229,207021424,Greater Melbourne
2,House,2024,1250.0,15 imbros street,hampton,3188,4,2,-37.9313636,145.0093337,208011172,Greater Melbourne
2,House,2024,560.0,19 evesham drive,point cook,3030,4,2,-37.9033529,144.7623168,213051464,Greater Melbourne
2,Townhouse,2024,1150.0,3/56 osborne avenue,glen iris,3146,3,2,-37.85221200000001,145.0477488,208041194,Greater Melbourne
0,House,2024,850.0,35 duke street,richmond,3121,3,1,-37.8237909,145.0038252,206071517,Greater Melbourne
1,House,2024,450.0,7 rosalie street,springvale,3171,3,1,-37.9446774,145.1549674,212041317,Greater Melbourne
1,Unit,2024,550.0,1/146 cooper street,essendon,3040,2,2,-37.7411982,144.8991856,206031501,Greater Melbourne
0,Unit,2024,560.0,712/8 pearl river road,docklands,3008,1,1,-37.8156528,144.9382439,206041118,Greater Melbourne
1,Unit,2024,460.0,3/67 clayton street,sunshine north,3020,2,1,-37.7682145,144.8231452,213011337,Greater Melbourne
3,Townhouse,2024,895.0,1/7 murrumbeena road,murrumbeena,3163,4,3,-37.8853532,145.0670477,208021176,Greater Melbourne
1,House,2024,610.0,20 lyle street,brunswick,3056,2,1,-37.7648203,144.9580445,206011496,Greater Melbourne
0,Unit,2024,640.0,2618/555 swanston street,carlton,3053,2,1,-37.8057745,144.9626168,206041117,Greater Melbourne
2,House,2024,400.0,33 daymar circuit,craigieburn,3064,3,2,-37.5851068,144.9107314,210051543,Greater Melbourne
1,House,2024,520.0,14 bradshaw street,truganina,3029,3,2,-37.8406907,144.7326919,213051587,Greater Melbourne
1,Unit,2024,520.0,106/471 malvern road,south yarra,3141,1,1,-37.8478382,145.002178,206061516,Greater Melbourne
0,Unit,2024,600.0,1513/9-23 mackenzie st,melbourne,3000,1,1,-37.8075687,144.9674021,206041503,Greater Melbourne
1,Unit,2024,800.0,905/628 flinders street,docklands,3008,2,2,-37.8209722,144.9532542,206041118,Greater Melbourne
2,House,2024,710.0,6 oxley close,glen waverley,3150,3,2,-37.900281,145.1690629,212051321,Greater Melbourne
1,Unit,2024,420.0,5/18 south terrace,clifton hill,3068,1,1,-37.7924467,144.9933992,206071145,Greater Melbourne
0,Unit,2024,485.0,5/82 campbell road,hawthorn east,3123,2,1,-37.83384,145.0548388,207011152,Greater Melbourne
2,House,2024,730.0,6 yellowbox way,diamond creek,3089,4,2,-37.66977660000001,145.1617602,209031215,Greater Melbourne
0,Unit,2024,625.0,1101/250 city road,southbank,3006,2,1,-37.8257169,144.9597894,206041508,Greater Melbourne
1,House,2024,600.0,7 beachwood drive,wantirna south,3152,3,2,-37.887004,145.2338537,211011254,Greater Melbourne
2,House,2024,795.0,2 guildford drive,doncaster east,3109,4,2,-37.76209,145.1774309,207021424,Greater Melbourne
1,Townhouse,2024,530.0,2/9 prentice street,altona north,3025,2,1,-37.8417787,144.8627397,213021343,Greater Melbourne
1,Unit,2024,550.0,5/8 whitehall street,footscray,3011,2,1,-37.79987,144.9063284,213031348,Greater Melbourne
2,House,2024,1190.0,13 galtum avenue,bentleigh,3204,5,2,-37.9237183,145.0291092,208021174,Greater Melbourne
1,Unit,2024,1162.0,101/154 chapel street,st kilda,3182,2,2,-37.8702722,144.9902704,206051134,Greater Melbourne
1,Unit,2024,630.0,1509 8 marmion place,docklands,3008,2,1,-37.8134708,144.9424794,206041118,Greater Melbourne
1,Townhouse,2024,680.0,5/12 noel street,ivanhoe,3079,2,2,-37.7670521,145.0460056,209011200,Greater Melbourne
2,House,2024,560.0,28 cart road,fraser rise,3336,4,2,-37.7036279,144.7132266,213041574,Greater Melbourne
0,House,2024,900.0,9 buckhurst lane,richmond,3121,3,2,-37.8181026,145.0058409,206071518,Greater Melbourne
2,Townhouse,2024,510.0,56 napoli circuit,greenvale,3059,3,2,-37.622735,144.8884444,210051246,Greater Melbourne
0,Unit,2024,700.0,2b1b/70 southbank boulevard,southbank,3006,2,1,-37.8229226,144.9639272,206041509,Greater Melbourne
2,Townhouse,2024,1300.0,11b lara street,south yarra,3141,3,2,-37.8448787,144.9916434,206061516,Greater Melbourne
2,House,2024,420.0,12 plover street,melton,3337,3,1,-37.6774262,144.5737784,213041577,Greater Melbourne
1,Unit,2024,520.0,1/37 brougham street,box hill,3128,2,1,-37.8215748,145.1156929,207031163,Greater Melbourne
2,House,2024,690.0,623/1 moreland street,footscray,3011,3,2,-37.8016197,144.9081982,213031348,Greater Melbourne
2,House,2024,480.0,20 wallangara boulevard,harkness,3337,4,2,-37.6523629,144.5692774,213041358,Greater Melbourne
1,Unit,2024,1500.0,,,,1,1,-37.81032829999999,144.9834796,206041119,Greater Melbourne
2,House,2024,470.0,14 carter street,sunshine west,3020,3,1,-37.7886903,144.8151341,213011338,Greater Melbourne
0,House,2024,190.0,3/11 franklin court,frankston,3199,1,1,-38.1450265,145.1374603,214011372,Greater Melbourne
1,House,2024,800.0,40/1 wellington crescent,east melbourne,3002,3,1,-37.8173777,144.9781787,206041119,Greater Melbourne
2,House,2024,520.0,19 feronia avenue,tarneit,3029,3,2,-37.8467858,144.6369696,213051582,Greater Melbourne
1,Unit,2024,350.0,26/9 petrea place,harkness,3337,2,1,-37.6639177,144.5712804,213041358,Greater Melbourne
1,House,2024,645.0,123 hope street,brunswick,3056,3,1,-37.7633763,144.9534508,206011496,Greater Melbourne
3,House,2024,850.0,35 brentwick drive,greensborough,3088,6,4,-37.6853996,145.1110249,209031213,Greater Melbourne
0,House,2024,460.0,8 perth avenue,albion,3020,3,1,-37.7789486,144.8150825,213011328,Greater Melbourne
1,Townhouse,2024,700.0,2/3 drummond street,chadstone,3148,3,2,-37.8817338,145.0923546,212051319,Greater Melbourne
2,Townhouse,2024,1125.0,666 north road,ormond,3204,4,3,-37.9048666,145.045204,208021182,Greater Melbourne
1,Unit,2024,600.0,2/74 severn street,box hill north,3129,3,2,-37.8120188,145.1226667,207031164,Greater Melbourne
0,Unit,2024,800.0,5004/70 southbank boulevard,southbank,3006,2,2,-37.8231578,144.9639532,206041509,Greater Melbourne
1,Unit,2024,890.0,17 arnold st,box hill,3128,3,2,-37.8143067,145.1170545,207031163,Greater Melbourne
1,Unit,2024,800.0,2605/628 flinders street,docklands,3008,2,2,-37.8209722,144.9532542,206041118,Greater Melbourne
1,House,2024,550.0,181 canning street,avondale heights,3034,3,1,-37.7697356,144.8547946,210011533,Greater Melbourne
1,Unit,2024,485.0,31/82 park street,st kilda west,3182,1,1,-37.857018,144.9703825,206051514,Greater Melbourne
2,House,2024,625.0,117-119 arundel street,park orchards,3114,4,1,-37.7784445,145.2263733,211021261,Greater Melbourne
2,House,2024,570.0,3 forum way,point cook,3030,4,2,-37.9153243,144.7844168,213051464,Greater Melbourne
0,Unit,2024,500.0,2103/555 swanston st.,carlton,3053,1,1,-37.8057745,144.9626168,206041117,Greater Melbourne
0,Unit,2024,620.0,4812/560 lonsdale street,melbourne,3000,1,1,-37.813977,144.9557691,206041505,Greater Melbourne
2,House,2024,530.0,33 durell road,truganina,3029,4,2,-37.8267979,144.7132365,213051586,Greater Melbourne
1,Unit,2024,575.0,1/10-12 woorayl street,carnegie,3163,2,1,-37.8855513,145.0583018,208021176,Greater Melbourne
4,Unit,2024,2900.0,1803/8 waterview walk,docklands,3008,5,4,-37.8194917,144.9479153,206041118,Greater Melbourne
0,Unit,2024,550.0,313/106 a'beckett street,melbourne,3000,2,1,-37.8091426,144.9600218,206041504,Greater Melbourne
2,House,2024,565.0,25 holme road,ferntree gully,3156,3,1,-37.8904524,145.2679225,211011448,Greater Melbourne
1,Unit,2024,550.0,3/41 albenca street,mentone,3194,2,1,-37.9779531,145.074278,208031190,Greater Melbourne
2,Villa,2024,520.0,9/2-4 devon road,pascoe vale,3044,2,1,-37.7223837,144.9322566,210031538,Greater Melbourne
4,House,2024,560.0,12 riviera road,avondale heights,3034,3,1,-37.754972,144.8629039,210011533,Greater Melbourne
0,Unit,2024,500.0,112/11-17 cohen place,melbourne,3000,1,1,-37.8110874,144.9689441,206041503,Greater Melbourne
1,Townhouse,2024,850.0,3/118 haines street,north melbourne,3051,3,2,-37.7986089,144.9433006,206041506,Greater Melbourne
1,Unit,2024,495.0,2.13/21 rex avenue,alphington,3078,1,1,-37.7855004,145.0240919,206071145,Greater Melbourne
2,Unit,2024,500.0,7/72 grosvenor street,balaclava,3183,2,1,-37.8730714,144.9958521,206051134,Greater Melbourne
1,Unit,2024,550.0,88/100 kavanagh street,southbank,3006,1,1,-37.82524310000001,144.9627187,206041509,Greater Melbourne
1,House,2024,630.0,26 wonganella dr,keilor east,3033,3,1,-37.7333947,144.8642478,210011534,Greater Melbourne
1,Unit,2024,550.0,303a/1095 plenty road,bundoora,3083,2,2,-37.7095191,145.0495236,209021205,Greater Melbourne
1,Unit,2024,360.0,4/4 lord street,bacchus marsh,3340,2,1,-37.6772313,144.4423182,213041353,Greater Melbourne
2,Townhouse,2024,895.0,3/42 nepean highway,seaford,3198,5,3,-38.0907214,145.1258364,214011375,Greater Melbourne
1,Unit,2024,480.0,2/45 disraeli street,kew,3101,2,1,-37.8015279,145.0391964,207011522,Greater Melbourne
1,Townhouse,2024,500.0,2/2 arvern avenue st,avondale heights,3034,2,1,-37.765652,144.8678406,210011533,Greater Melbourne
1,House,2024,600.0,4 brooks place,yarraville,3013,3,1,-37.8127285,144.8876623,213031352,Greater Melbourne
1,Unit,2024,500.0,7/5 albion road,box hill,3128,1,1,-37.8240521,145.1236169,207031163,Greater Melbourne
2,House,2024,700.0,71 dunnart bvd,whittlesea,3757,4,2,-37.5106979,145.1485554,209041225,Greater Melbourne
2,House,2024,620.0,105 lenoak street,gladstone park,3043,4,2,-37.6977941,144.8961254,210051245,Greater Melbourne
6,House,2024,1950.0,191 humphries road,frankston south,3199,5,3,-38.1834123,145.1162836,214011373,Greater Melbourne
0,House,2024,520.0,358 canning street,carlton north,3054,2,1,-37.7888445,144.9747472,206071140,Greater Melbourne
1,Townhouse,2024,520.0,4/38 broadmeadows road,tullamarine,3043,2,1,-37.7048968,144.8798018,210051250,Greater Melbourne
2,House,2024,1400.0,36 tongue street,yarraville,3013,5,2,-37.8120134,144.8905339,213031352,Greater Melbourne
1,House,2024,500.0,5/91 pine street,reservoir,3073,3,1,-37.71639100000001,144.997795,209021526,Greater Melbourne
2,House,2024,580.0,57 old belgrave road,upper ferntree gully,3156,3,1,-37.897847,145.3192632,211011448,Greater Melbourne
0,Unit,2024,500.0,203/8 new street,richmond,3121,1,1,-37.8135896,144.9924739,206071518,Greater Melbourne
1,Unit,2024,470.0,2/2 paddington road,hughesdale,3166,2,1,-37.8934034,145.0853113,208021180,Greater Melbourne
1,Unit,2024,470.0,8/109 melville road,brunswick west,3055,2,1,-37.7606174,144.9443254,206011107,Greater Melbourne
1,Unit,2024,680.0,2306/1 point park crescent,docklands,3008,2,1,-37.8236836,144.9413555,206041118,Greater Melbourne
2,House,2024,650.0,2 chitwan street,clyde north,3978,4,2,-38.099297,145.3813062,212031556,Greater Melbourne
2,House,2024,530.0,5 moxham drive,kalkallo,3064,4,2,-37.5326048,144.9685425,210051445,Greater Melbourne
2,House,2024,490.0,8 trentwood road,narre warren,3805,3,1,-38.012362,145.2997807,212021456,Greater Melbourne
1,Unit,2024,420.0,5/18-20 nightingale street,balaclava,3183,1,1,-37.8703337,144.9912208,206051134,Greater Melbourne
0,Unit,2024,830.0,3103/371 little lonsdale street,melbourne,3000,2,2,-37.8117769,144.9610182,206041504,Greater Melbourne
1,Studio,2024,450.0,25b wallace drive,greenvale,3059,0,1,-37.6505856,144.8999219,210051246,Greater Melbourne
2,House,2024,1295.0,54 shoobra road,elsternwick,3185,5,2,-37.8893743,145.0075642,208021179,Greater Melbourne
2,House,2024,490.0,10 atherton way,werribee,3030,4,2,-37.9014267,144.5976748,213051468,Greater Melbourne
1,House,2024,550.0,1/321 wantirna rd,wantirna,3152,2,2,-37.8454883,145.2275402,211011259,Greater Melbourne
2,Unit,2024,1480.0,2/66a balaclava road,caulfield north,3161,4,2,-37.8705617,145.0094563,208021177,Greater Melbourne
2,House,2024,500.0,44 rondo drive,manor lakes,3024,4,2,-37.87831730000001,144.5938702,213051579,Greater Melbourne
0,Unit,2024,559.0,unit 63/394 collins street,melbourne,3000,1,1,-37.81668,144.96104,206041505,Greater Melbourne
1,Townhouse,2024,500.0,15 crown street,footscray,3011,2,1,-37.7992593,144.8965849,213031348,Greater Melbourne
1,Unit,2024,575.0,2/61-67 whiteman street,southbank,3006,1,1,-37.825867,144.9570046,206041508,Greater Melbourne
0,House,2024,900.0,190 smith street,thornbury,3071,4,1,-37.7557825,144.9851405,206021112,Greater Melbourne
2,House,2024,520.0,1 grevillia court,altona meadows,3028,3,1,-37.871104,144.7874875,213021342,Greater Melbourne
1,Unit,2024,520.0,129/115 neerim road,glen huntly,3163,2,1,-37.8869388,145.0421254,208021182,Greater Melbourne
3,House,2024,580.0,7 elaine court,bentleigh east,3165,3,1,-37.92432710000001,145.0724072,208021427,Greater Melbourne
1,Unit,2024,550.0,4/455 st kilda street,elwood,3184,2,1,-37.8889755,144.9909631,206051129,Greater Melbourne
1,Unit,2024,550.0,2/18 kelso street,richmond,3121,1,1,-37.828237,144.989708,206071517,Greater Melbourne
3,House,2024,820.0,11 jodi street,cheltenham,3192,4,2,-37.9657881,145.0835607,208031188,Greater Melbourne
5,House,2024,620.0,8 inez avenue,ringwood,3134,3,2,-37.8227187,145.2221243,211031266,Greater Melbourne
1,Unit,2024,450.0,218/82 bulla road,strathmore,3041,1,1,-37.7361544,144.9054857,210011231,Greater Melbourne
2,House,2024,550.0,18 ballanrong road,bonnie brook,3335,4,2,-37.7092569,144.683419,213041574,Greater Melbourne
1,Townhouse,2024,950.0,3/283 glen eira rd,caulfield north,3161,3,2,-37.8785794,145.0130179,208021177,Greater Melbourne
2,House,2024,550.0,2/4 william street,ringwood,3134,2,1,-37.8069128,145.2261803,211031266,Greater Melbourne
1,Unit,2024,500.0,303/247 gold street,clifton hill,3068,1,1,-37.7891845,144.9904754,206071145,Greater Melbourne
1,House,2024,455.0,62 stakes bvd,manor lakes,3024,3,3,-37.8625716,144.5755044,213051579,Greater Melbourne
1,House,2024,1250.0,3 elgin ave,armadale,3143,3,2,-37.8550155,145.0127829,206061135,Greater Melbourne
1,Townhouse,2024,540.0,4/26 birch avenue,tullamarine,3043,3,2,-37.705264,144.8807286,210051250,Greater Melbourne
1,Unit,2024,460.0,2/84 campbell road,hawthorn east,3123,1,1,-37.8338613,145.0550278,207011152,Greater Melbourne
1,Unit,2024,390.0,3/115-117 fortescue avenue,seaford,3198,2,1,-38.12042599999999,145.1287958,214011375,Greater Melbourne
0,Unit,2024,920.0,3908/639 lonsdale st,melbourne,3000,2,1,-37.81525920000001,144.9534241,206041505,Greater Melbourne
0,House,2024,480.0,17 southey street,kensington,3031,2,1,-37.7981942,144.9309507,206041121,Greater Melbourne
2,House,2024,925.0,249 blyth street,brunswick east,3057,3,2,-37.7670585,144.9834378,206011106,Greater Melbourne
1,Unit,2024,925.0,20/24 springfield avenue,toorak,3142,3,1,-37.84506409999999,145.0118834,206061138,Greater Melbourne
0,Unit,2024,630.0,3603/1 balston street,southbank,3006,1,1,-37.8252355,144.9613893,206041509,Greater Melbourne
2,Townhouse,2024,1000.0,1a westminster avenue,bulleen,3105,4,3,-37.7671825,145.0868684,207021156,Greater Melbourne
2,House,2024,540.0,11 mallina glen,tarneit,3029,3,2,-37.8439994,144.6767408,213051583,Greater Melbourne
2,House,2024,540.0,43 guineas street,cranbourne east,3977,4,2,-38.1290655,145.3098923,212031558,Greater Melbourne
2,Townhouse,2024,585.0,5/166 cape street,heidelberg,3084,3,1,-37.7517356,145.0681856,209011198,Greater Melbourne
0,Unit,2024,650.0,1b1b/134-160 spencer street,melbourne,3000,1,1,-37.8174166,144.9536383,206041505,Greater Melbourne
2,Townhouse,2024,875.0,1/65 rose street,altona,3018,4,2,-37.8641982,144.8196408,213021341,Greater Melbourne
2,Townhouse,2024,620.0,2/38 raymond street,sunshine west,3020,3,3,-37.7894008,144.8115639,213011338,Greater Melbourne
1,Unit,2024,550.0,209/2 queen street,blackburn,3130,2,1,-37.8180895,145.1512784,207031161,Greater Melbourne
2,House,2024,595.0,8 tarcoola crescent,sanctuary lakes,3030,4,2,-37.90538,144.7696477,213051464,Greater Melbourne
2,House,2024,600.0,4 overture street,clyde,3978,4,2,-38.1377812,145.3706598,212031303,Greater Melbourne
0,Unit,2024,550.0,609/18 hoff boulevard,southbank,3006,1,1,-37.8258054,144.9639234,206041509,Greater Melbourne
2,House,2024,650.0,26 vancleve crescent,gisborne,3437,4,2,-37.5024039,144.6019823,210021232,Greater Melbourne
2,House,2024,570.0,30 webster street,clyde north,3978,4,2,-38.1040252,145.3736376,212031556,Greater Melbourne
0,Unit,2024,385.0,7 raglan street,st kilda east,3183,1,1,-37.862974,144.994278,206051134,Greater Melbourne
2,House,2024,760.0,4 norwich place,templestowe,3106,4,2,-37.7727778,145.1486705,207021159,Greater Melbourne
0,Unit,2024,800.0,2113/81 city road,southbank,3006,2,2,-37.8223284,144.9652936,206041509,Greater Melbourne
2,Townhouse,2024,650.0,1/568 waterdale road,heidelberg heights,3081,3,2,-37.7354102,145.0491822,209011199,Greater Melbourne
1,Unit,2024,500.0,17/523 burwood road,hawthorn,3122,1,1,-37.8229609,145.0413543,207011520,Greater Melbourne
1,Unit,2024,1100.0,302/312 johnston street,abbotsford,3067,3,2,-37.7999588,144.9958281,206071139,Greater Melbourne
2,House,2024,570.0,22 verdant drive,donnybrook,3064,4,2,-37.5325678,145.0007821,209041225,Greater Melbourne
1,House,2024,500.0,25/77 river street,south yarra,3141,1,1,-37.8368459,144.9974067,206061515,Greater Melbourne
1,Unit,2024,725.0,602/12 yarra street,south yarra,3141,2,2,-37.8369674,144.9930703,206061515,Greater Melbourne
0,Unit,2024,720.0,901/11 bale circuit,southbank,3006,2,2,-37.8256976,144.9633908,206041509,Greater Melbourne
2,House,2024,520.0,14 greenmont road,wyndham vale,3024,4,2,-37.8584628,144.5972981,213051589,Greater Melbourne
0,House,2024,160.0,2 clunes street,kingsbury,3083,8,2,-37.7170676,145.0417367,209021205,Greater Melbourne
2,House,2024,460.0,5 crowlands circuit,eynesbury,3338,4,2,-37.7922573,144.5445338,213041573,Greater Melbourne
1,House,2024,500.0,18 algerd way,pakenham,3810,3,2,-38.064858,145.4927233,212011549,Greater Melbourne
1,Unit,2024,515.0,101/66 wests road,maribyrnong,3032,2,1,-37.7698462,144.8823599,213031349,Greater Melbourne
2,Unit,2024,895.0,2411/163 city road,southbank,3006,3,2,-37.8241461,144.9625642,206041509,Greater Melbourne
1,Unit,2024,550.0,3/33 grange road,caulfield east,3145,2,1,-37.8838357,145.047821,208021177,Greater Melbourne
1,Unit,2024,480.0,5404/185 w weston street,brunswick east,3057,1,1,-37.7758781,144.9722332,206011106,Greater Melbourne
2,House,2024,580.0,9 nokota circuit,bonnie brook,3335,4,2,-37.7063898,144.6753351,213041574,Greater Melbourne
1,Unit,2024,975.0,301/187 graham street,port melbourne,3207,3,2,-37.8400683,144.9399547,206051130,Greater Melbourne
1,Unit,2024,500.0,6/5 view road,bayswater,3153,2,1,-37.8407139,145.2617371,211011251,Greater Melbourne
1,Unit,2024,680.0,g08/362-364 burwood highway,burwood,3125,2,2,-37.8518808,145.127917,207031165,Greater Melbourne
1,Unit,2024,840.0,1007/300 plummer st,port melbourne,3207,2,2,-37.833898,144.9195038,206051511,Greater Melbourne
1,Unit,2024,515.0,11/18 stanley street,collingwood,3066,1,1,-37.8019671,144.9848167,206071141,Greater Melbourne
2,House,2024,500.0,1 glencaple court,endeavour hills,3802,4,1,-37.9595899,145.2649834,212021453,Greater Melbourne
0,Unit,2024,380.0,601/6-8 high street,north melbourne,3051,1,1,-37.7999246,144.9538809,206041506,Greater Melbourne
0,Unit,2024,500.0,557 little lonsdale st,melbourne,3000,1,1,-37.813306,144.9553567,206041505,Greater Melbourne
1,Unit,2024,475.0,201/2a montrose place,hawthorn east,3123,1,1,-37.8228565,145.0458156,207011152,Greater Melbourne
1,Unit,2024,500.0,409/10 burnley street,richmond,3121,1,1,-37.8126488,145.0093583,206071518,Greater Melbourne
