,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,SA2_CODE21,GCC_NAME21,dist_to_city
726,1,House,2024,460.0,11 saade street,epsom,3551.0,3,1,-36.7112328,144.3104539,202011025,Rest of Vic.,6.94523
727,1,Unit,2024,320.0,2/43 barr street,tungamah,3728.0,2,1,-36.1649749,145.8778458,216021412,Rest of Vic.,58.15655
728,2,House,2024,410.0,21 francis street,horsham,3400.0,4,2,-36.7031414,142.1973076,215011388,Rest of Vic.,228.68967
729,1,House,2024,410.0,99 ambleside crescent,mildura,3500.0,3,2,-34.1999322,142.1771093,215021469,Rest of Vic.,3.52339
730,1,House,2024,390.0,2/32-34 kerr street,warrnambool,3280.0,1,1,-38.3756952,142.4753088,217041480,Rest of Vic.,1.42603
731,1,House,2024,400.0,36 lansell street,east bendigo,3550.0,2,1,-36.7554936,144.2963655,202011020,Rest of Vic.,1.7018199999999999
732,0,Unit,2024,473.0,5/142-152 townsend road,st albans park,3219.0,1,1,-38.1822914,144.3975105,203021045,Rest of Vic.,5.6809899999999995
733,1,House,2024,640.0,81 averys road,jackass flat,3556.0,3,1,-36.7203466,144.2779325,202011019,Rest of Vic.,5.3632100000000005
734,3,House,2024,900.0,315 deans marsh lorne road,deans marsh,3235.0,4,2,-38.4232118,143.8944913,203011036,Rest of Vic.,65.54303999999999
735,1,Unit,2024,320.0,3/62 davidson street,traralgon,3844.0,1,1,-38.1904574,146.5447537,205041493,Rest of Vic.,1.02216
736,1,Townhouse,2024,510.0,1/158 pigdons road,highton,3216.0,2,2,-38.1893185,144.306308,203021042,Rest of Vic.,8.56582
737,3,House,2024,450.0,11 tampa road,cape woolamai,3925.0,3,2,-38.5233658,145.3335711,205031091,Rest of Vic.,127.22227000000001
738,2,House,2024,540.0,2/7097 great alpine road,porepunkah,3740.0,3,1,-36.7057385,146.9199358,204031069,Rest of Vic.,89.41786
739,1,Townhouse,2024,500.0,7/17 buckworth street,kialla,3631.0,2,1,-36.411111,145.3904834,216031593,Rest of Vic.,3.44725
740,1,Unit,2024,300.0,11/34 chertsey road,shepparton,3630.0,2,1,-36.3750092,145.4131245,216031416,Rest of Vic.,2.24598
741,1,House,2024,460.0,10 hunter street,golden square,3555.0,3,1,-36.77723210000001,144.258528,202011022,Rest of Vic.,3.6896799999999996
742,2,House,2024,595.0,64 windlass avenue,mooroopna,3629.0,5,2,-36.3710535,145.3394017,216031415,Rest of Vic.,7.70574
743,2,House,2024,470.0,21 boundary road,newcomb,3219.0,3,1,-38.1589957,144.3866716,203021045,Rest of Vic.,2.7431300000000003
744,2,House,2024,400.0,4/290 humffray street north,brown hill,3350.0,3,1,-37.5540266,143.8944692,201011481,Rest of Vic.,3.52365
745,1,House,2024,380.0,605 urquhart street,ballarat central,3350.0,3,1,-37.5670907,143.8442124,201011002,Rest of Vic.,2.14902
746,2,House,2024,470.0,5 rawlings street,lucas,3350.0,4,2,-37.549804,143.7747075,201011001,Rest of Vic.,8.78874
747,2,House,2024,600.0,11 apostle street,kialla,3631.0,4,2,-36.4313431,145.3875638,216031593,Rest of Vic.,5.65556
748,1,House,2024,460.0,22 william street,leopold,3224.0,3,2,-38.1903093,144.4725425,203021044,Rest of Vic.,12.28018
749,2,House,2024,560.0,28 clydesdale loop,yarrawonga,3730.0,4,2,-36.02091679999999,146.016759,216021414,Rest of Vic.,80.98192999999999
750,3,House,2024,780.0,13 jones court,woodend,3442.0,4,2,-37.3432737,144.5364505,202021031,Rest of Vic.,71.8255
751,2,House,2024,425.0,48 teal drive,mildura,3500.0,3,2,-34.1902727,142.1449863,215021469,Rest of Vic.,1.6671099999999999
752,0,House,2024,820.0,88 merrijig drive,torquay,3228.0,4,2,-38.3084394,144.3280455,203031053,Rest of Vic.,19.58896
753,2,House,2024,460.0,8 lumsden way,lucas,3350.0,4,2,-37.5466979,143.7741414,201011001,Rest of Vic.,8.74633
754,2,House,2024,510.0,16 centenary crescent,nagambie,3608.0,3,2,-36.7815501,145.1601306,204011058,Rest of Vic.,52.4395
755,1,Unit,2024,340.0,2/19 candover street,geelong west,3218.0,1,1,-38.141468,144.3518591,203021040,Rest of Vic.,1.77276
756,2,House,2024,500.0,14 landale avenue,mount clear,3350.0,4,2,-37.6072036,143.8655371,201011483,Rest of Vic.,5.980180000000001
757,1,House,2024,395.0,11 montana court,corio,3214.0,3,1,-38.0795336,144.3488485,203021486,Rest of Vic.,9.202219999999999
758,1,Unit,2024,500.0,4/17 buckworth street,kialla,3631.0,2,1,-36.4109027,145.3907101,216031593,Rest of Vic.,3.30398
759,2,House,2024,620.0,9 malkeith court,grovedale,3216.0,4,2,-38.200346,144.349751,203021487,Rest of Vic.,6.94613
760,2,House,2024,850.0,14 lansbury crescent,highton,3216.0,4,2,-38.1646139,144.3121346,203021042,Rest of Vic.,6.3675
761,2,House,2024,470.0,1 spivey street,shepparton,3630.0,3,1,-36.3911892,145.4125903,216031594,Rest of Vic.,2.08677
762,1,Unit,2024,225.0,15/127 vary street,morwell,3840.0,1,1,-38.2219766,146.4276354,205041096,Rest of Vic.,11.89632
763,2,Unit,2024,250.0,4a stone street,california gully,3556.0,1,1,-36.7287025,144.2619308,202011019,Rest of Vic.,4.67261
764,2,Townhouse,2024,560.0,4/69 mt pleasant road,belmont,3216.0,3,2,-38.1707371,144.3390239,203021037,Rest of Vic.,4.02035
765,2,House,2024,650.0,230 dickins rd,mount duneed,3217.0,4,2,-38.2597382,144.3027327,203031053,Rest of Vic.,15.88817
766,1,Unit,2024,420.0,6/1 peter street,grovedale,3216.0,2,1,-38.2069779,144.3394282,203021487,Rest of Vic.,7.57455
767,0,House,2024,400.0,137 lemon avenue,mildura,3500.0,3,1,-34.1908742,142.1614758,215021469,Rest of Vic.,1.6803
768,2,House,2024,450.0,5 pelican drive,winter valley,3358.0,4,2,-37.5729443,143.7838044,201011006,Rest of Vic.,8.93511
769,2,House,2024,480.0,4 leslie st,eaglehawk,3556.0,4,1,-36.7118056,144.2495922,202011019,Rest of Vic.,7.0528
770,1,House,2024,510.0,2 church avenue,hepburn springs,3461.0,2,1,-37.314199,144.1390331,201021011,Rest of Vic.,46.32138
771,2,House,2024,420.0,17 barkly street,ballarat east,3350.0,3,2,-37.5639051,143.8697121,201011481,Rest of Vic.,0.99507
772,2,House,2024,550.0,30 whites road,mount duneed,3217.0,4,2,-38.2333061,144.3324856,203021487,Rest of Vic.,10.72512
773,2,House,2024,550.0,charlemont road,armstrong creek,3217.0,4,2,-38.2486033,144.3699902,203031489,Rest of Vic.,12.810709999999998
774,2,House,2024,480.0,12 pontisford court,kilmore,3764.0,4,2,-37.2914028,144.9398725,204011056,Rest of Vic.,72.15163000000001
775,0,House,2024,480.0,24 pescott street,newtown,3220.0,3,1,-38.1485548,144.3422992,203021046,Rest of Vic.,2.07582
776,2,House,2024,580.0,18 vincent crescent,lake bunga,3909.0,4,2,-37.8652463,148.0314455,205021084,Rest of Vic.,159.07509
777,1,House,2024,500.0,21 orton st,ocean grove,3226.0,3,1,-38.2685305,144.5164357,203031490,Rest of Vic.,24.13652
778,2,House,2024,630.0,6 canary drive,armstrong creek,3217.0,4,3,-38.2296163,144.3664667,203031489,Rest of Vic.,10.13567
779,2,House,2024,380.0,10 leahy street,hamilton,3300.0,3,1,-37.7322767,142.0125829,217011421,Rest of Vic.,101.95577
780,3,House,2024,480.0,16 tarpeena way,clifton springs,3222.0,3,2,-38.1495845,144.5801533,203031048,Rest of Vic.,22.963990000000003
781,2,House,2024,540.0,4 golflinks avenue,wodonga,3690.0,4,2,-36.12587320000001,146.847249,204031073,Rest of Vic.,4.6934700000000005
782,2,House,2024,520.0,11 cleary street,armstrong creek,3217.0,4,2,-38.238646,144.3560307,203031489,Rest of Vic.,12.369729999999999
783,1,House,2024,420.0,367a humffray street north,brown hill,3350.0,3,2,-37.5530014,143.8952447,201011481,Rest of Vic.,3.49533
784,1,House,2024,370.0,58 newman crescent,traralgon,3844.0,3,1,-38.1995996,146.5581652,205041493,Rest of Vic.,2.7788600000000003
785,2,House,2024,510.0,9 mcarthur crescent,armstrong creek,3217.0,4,2,-38.2409423,144.3792811,203031489,Rest of Vic.,12.215879999999999
786,1,Unit,2024,550.0,106/312-320 moorabool street,geelong,3220.0,2,1,-38.1546424,144.3570807,203021039,Rest of Vic.,0.6379
787,1,House,2024,370.0,255 albert street,sebastopol,3356.0,3,1,-37.6037855,143.8410082,201011484,Rest of Vic.,5.88501
788,2,House,2024,520.0,29 linnea drive,yarragon,3823.0,4,2,-38.2094523,146.0631599,205011078,Rest of Vic.,48.68282
789,1,Townhouse,2024,460.0,4/10 murray street,yarrawonga,3730.0,3,2,-36.0232988,146.0089716,216021414,Rest of Vic.,81.14026
790,2,House,2024,440.0,4 dartmoor court,alfredton,3350.0,4,2,-37.5600506,143.8014791,201011001,Rest of Vic.,6.547770000000001
791,1,House,2024,480.0,8 seabeach parade,north shore,3214.0,4,2,-38.0991589,144.3721902,203021488,Rest of Vic.,7.09271
792,1,House,2024,510.0,27 italianate street,charlemont,3217.0,3,2,-38.2215074,144.3680082,203021485,Rest of Vic.,9.233030000000001
793,2,House,2024,560.0,7 backelei crescent,grovedale,3216.0,4,2,-38.2140646,144.3130442,203021487,Rest of Vic.,9.38068
794,1,Unit,2024,330.0,5b/1015 macarthur street,lake wendouree,3350.0,2,1,-37.549999,143.845864,201011002,Rest of Vic.,2.58602
795,0,House,2024,300.0,2/19 kurrajong way,beechworth,3747.0,3,1,-36.3673301,146.696514,204031068,Rest of Vic.,42.16691
796,1,Unit,2024,475.0,3/399 murray street,colac,3250.0,2,2,-38.33649,143.5693647,217031472,Rest of Vic.,76.94373
797,0,House,2024,370.0,2 park street,red cliffs,3496.0,3,1,-34.3019172,142.1902974,215021399,Rest of Vic.,15.14169
798,1,Townhouse,2024,420.0,20/5 peter street,grovedale,3216.0,2,1,-38.206653,144.3382334,203021487,Rest of Vic.,7.66461
799,2,House,2024,480.0,28 avonbury drive,armstrong creek,3217.0,3,2,-38.2445538,144.3808044,203031489,Rest of Vic.,12.14886
800,2,House,2024,320.0,457 eckersleys road,gerrigerrup,3289.0,3,2,-38.0014125,142.1450759,217041478,Rest of Vic.,72.88662
801,1,House,2024,470.0,7 cutler crescent,churchill,3842.0,3,2,-38.31880659999999,146.4167232,205041094,Rest of Vic.,21.95376
802,2,Unit,2024,395.0,27 mackellar cres,mooroopna,3629.0,2,1,-36.3841255,145.3590943,216031415,Rest of Vic.,5.34405
803,2,House,2024,475.0,312 eighth st,mildura,3500.0,3,2,-34.1708834,142.145668,215021469,Rest of Vic.,3.91625
804,1,House,2024,350.0,115 boundary road,orbost,3888.0,3,1,-37.7010797,148.46491,205021085,Rest of Vic.,208.39659
805,2,House,2024,500.0,1 jemacra place,mount clear,3350.0,6,2,-37.6054803,143.8726407,201011483,Rest of Vic.,5.73513
806,2,House,2024,650.0,1a hill st,belmont,3216.0,3,2,-38.1745355,144.3322736,203021037,Rest of Vic.,4.74885
807,2,Unit,2024,440.0,1/42 coolangatta dr,clifton springs,3222.0,3,2,-38.1468422,144.5780233,203031048,Rest of Vic.,22.92307
808,0,House,2024,330.0,37 alamien street,morwell,3840.0,2,1,-38.2329832,146.4204404,205041096,Rest of Vic.,12.363010000000001
809,2,House,2024,420.0,16 o'callaghan parade,lucas,3350.0,3,2,-37.5463336,143.773306,201011001,Rest of Vic.,8.78498
810,1,House,2024,450.0,30 osborne avenue,north geelong,3215.0,3,1,-38.1187036,144.3432724,203021047,Rest of Vic.,5.3594
811,1,House,2024,580.0,51 gladstone street,quarry hill,3550.0,2,1,-36.7679419,144.2816444,202011021,Rest of Vic.,1.37374
812,1,House,2024,450.0,9314 western highway,warrenheip,3352.0,5,2,-37.56126990000001,143.9432963,201011482,Rest of Vic.,7.94718
813,1,Unit,2024,400.0,2/6 rattray avenue,wodonga,3690.0,2,1,-36.1123506,146.8959557,204031492,Rest of Vic.,1.31715
814,1,House,2024,525.0,38 sandringham parade,newtown,3220.0,3,2,-38.1593629,144.3289805,203021046,Rest of Vic.,4.2127
815,2,House,2024,550.0,45 flanagan close,armstrong creek,3217.0,4,2,-38.2384952,144.3594883,203031489,Rest of Vic.,12.55479
816,2,Townhouse,2024,490.0,3/105 forest st,lake wendouree,3350.0,3,2,-37.5411551,143.830392,201011002,Rest of Vic.,4.66492
817,1,Studio,2024,250.0,4/305 ogilvie ave,echuca,3564.0,1,1,-36.1407517,144.7419075,216011406,Rest of Vic.,70.73451
818,1,Unit,2024,450.0,2/47 knight street,shepparton,3630.0,2,1,-36.3733748,145.3986993,216031416,Rest of Vic.,1.2273800000000001
819,2,House,2024,590.0,112 jackson drive,drouin,3818.0,4,2,-38.1245994,145.8589402,205011076,Rest of Vic.,70.07233000000001
820,1,Townhouse,2024,475.0,4/100-108 west fyans street,newtown,3220.0,2,1,-38.1590224,144.3421903,203021046,Rest of Vic.,2.74933
821,2,House,2024,520.0,11 nathan court,mildura,3500.0,4,2,-34.2010743,142.1159879,215021470,Rest of Vic.,4.93479
822,1,House,2024,450.0,1/6a barnett drive,kangaroo flat,3555.0,3,2,-36.8178403,144.2363676,202011022,Rest of Vic.,9.695530000000002
823,2,House,2024,680.0,26 clarkes road,fyansford,3218.0,4,2,-38.1396537,144.2986667,203021040,Rest of Vic.,6.09416
824,1,House,2024,325.0,28 hare street,morwell,3840.0,2,1,-38.2300656,146.4198391,205041096,Rest of Vic.,13.01717
825,2,House,2024,610.0,37 davis street,belmont,3216.0,3,1,-38.1830124,144.3291458,203021037,Rest of Vic.,5.37605
826,0,House,2024,385.0,8473 donald-stawell rd,stawell,3380.0,3,2,-37.0360132,142.7830026,215011392,Rest of Vic.,125.60383999999999
827,1,House,2024,440.0,9 neil st,belmont,3216.0,2,1,-38.1797824,144.3352747,203021037,Rest of Vic.,4.70591
828,2,Townhouse,2024,450.0,6/19 cosgrove court,mildura,3500.0,3,2,-34.2114102,142.1272571,215021470,Rest of Vic.,3.2104899999999996
829,1,House,2024,470.0,30 humble st,east geelong,3219.0,2,2,-38.1593262,144.380349,203021039,Rest of Vic.,2.27377
830,7,House,2024,860.0,130 hicks street,lara,3212.0,4,3,-38.013364,144.4266693,203021043,Rest of Vic.,20.32868
831,2,House,2024,410.0,17 rebellion place,ballarat east,3350.0,3,2,-37.569291,143.887934,201011481,Rest of Vic.,3.30602
832,6,House,2024,470.0,169 solar drive,whittington,3219.0,3,1,-38.1804136,144.3978354,203021045,Rest of Vic.,5.79781
833,2,House,2024,500.0,32 revelstoke way,winter valley,3358.0,4,2,-37.5886583,143.7955814,201011006,Rest of Vic.,8.12142
834,1,House,2024,360.0,13 durran street,st albans park,3219.0,2,2,-38.1857512,144.3829001,203021045,Rest of Vic.,5.215529999999999
835,1,House,2024,530.0,1/71 duke street,daylesford,3460.0,5,2,-37.3499955,144.1428925,201021011,Rest of Vic.,47.85132
836,1,House,2024,440.0,13 dean street,belmont,3216.0,3,1,-38.1776312,144.3420559,203021037,Rest of Vic.,4.238569999999999
837,2,House,2024,500.0,10 zircon street,alfredton,3350.0,4,2,-37.5550374,143.7926732,201011001,Rest of Vic.,6.63124
838,2,House,2024,490.0,42 mcdonald street,shepparton,3630.0,4,2,-36.3921147,145.4133162,216031594,Rest of Vic.,2.28579
839,1,Townhouse,2024,610.0,51a kilgour street,geelong,3220.0,3,2,-38.1550406,144.3561636,203021039,Rest of Vic.,0.80023
840,2,House,2024,470.0,15 dante crescent,bonshaw,3352.0,4,2,-37.5956637,143.8151332,201011006,Rest of Vic.,6.8346800000000005
841,1,House,2024,380.0,103 purnell road,corio,3214.0,3,1,-38.0735116,144.3517504,203021486,Rest of Vic.,9.62142
842,0,House,2024,425.0,224 wilson st,colac,3250.0,3,1,-38.3437012,143.5746582,217031472,Rest of Vic.,76.93957
843,1,House,2024,410.0,3/45 burdoo drive,grovedale,3216.0,2,1,-38.1987193,144.3332074,203021487,Rest of Vic.,7.449140000000001
844,2,House,2024,600.0,9 sunlight circuit,lara,3212.0,4,2,-38.01400830000001,144.3725134,203021043,Rest of Vic.,21.07932
845,0,Unit,2024,460.0,1/64 ebden street,kyneton,3444.0,2,1,-37.2437249,144.4518966,202021030,Rest of Vic.,68.32938
846,2,House,2024,390.0,12 prince street,sebastopol,3356.0,3,1,-37.6126818,143.8362973,201011484,Rest of Vic.,7.00083
847,2,House,2024,650.0,18 manley circuit,traralgon,3844.0,4,2,-38.2075282,146.5090428,205041494,Rest of Vic.,3.93717
848,0,House,2024,470.0,47 leonard street,wodonga,3690.0,3,2,-36.1334958,146.8879154,204031492,Rest of Vic.,1.58726
849,1,House,2024,390.0,8 margaret crescent,flora hill,3550.0,3,1,-36.7750163,144.2878425,202011021,Rest of Vic.,2.66422
850,2,House,2024,500.0,157 main street,elliminyt,3250.0,3,1,-38.3592964,143.5827001,217031472,Rest of Vic.,77.78909
851,1,House,2024,430.0,13 stokes ave,cobram,3644.0,4,2,-35.9134691,145.6486895,216021411,Rest of Vic.,67.91394
852,2,House,2024,550.0,78 griffiths street,north wonthaggi,3995.0,4,2,-38.5857046,145.5933826,205031093,Rest of Vic.,134.46689
853,1,House,2024,495.0,58 porter avenue,highton,3216.0,3,1,-38.181294,144.3212839,203021042,Rest of Vic.,6.182390000000001
854,2,House,2024,800.0,139 hope street,geelong west,3218.0,4,2,-38.1416382,144.3424676,203021040,Rest of Vic.,2.13697
855,2,House,2024,290.0,64 madden street north,kaniva,3419.0,3,1,-36.3744261,141.2426039,215011390,Rest of Vic.,296.9955
856,1,Townhouse,2024,560.0,4/158 pigdons road,highton,3216.0,2,2,-38.1893185,144.306308,203021042,Rest of Vic.,8.56582
857,2,House,2024,370.0,1 clover street,wendouree,3355.0,3,1,-37.5313062,143.8169137,201011008,Rest of Vic.,6.65442
858,2,House,2024,390.0,16 browns parade,wendouree,3355.0,3,1,-37.5384354,143.837462,201011008,Rest of Vic.,4.320270000000001
859,2,House,2024,520.0,16 fairfield avenue,belmont,3216.0,3,2,-38.1869896,144.3418951,203021037,Rest of Vic.,6.2425299999999995
860,1,House,2024,600.0,17 rodney st,quarry hill,3550.0,3,1,-36.772335,144.2870205,202011021,Rest of Vic.,1.8896300000000001
861,2,House,2024,430.0,38 teleta cres,corio,3214.0,3,1,-38.0715876,144.360458,203021486,Rest of Vic.,9.41993
862,2,House,2024,670.0,6 genoa way,curlewis,3222.0,3,2,-38.1628569,144.5468897,203031048,Rest of Vic.,19.51766
863,3,House,2024,400.0,109 purnell road,corio,3214.0,3,1,-38.0734722,144.3512408,203021486,Rest of Vic.,9.66617
864,2,House,2024,580.0,2 orchard court,drouin,3818.0,4,2,-38.13022309999999,145.8607149,205011076,Rest of Vic.,69.19008
865,2,House,2024,625.0,24 ambient street,mount duneed,3217.0,4,2,-38.2184554,144.3185163,203021487,Rest of Vic.,11.29059
866,1,House,2024,550.0,12 parma crescent,ocean grove,3226.0,3,1,-38.2627062,144.5511352,203031490,Rest of Vic.,26.78098
867,4,House,2024,1800.0,6 henderson court,shepparton,3630.0,9,3,-36.3602269,145.4082721,216031416,Rest of Vic.,3.12886
868,1,House,2024,165.0,room 5/32 - 34 churchill avenue,flora hill,3550.0,1,1,-36.7730392,144.2925706,202011021,Rest of Vic.,2.01434
869,2,House,2024,480.0,14 stanley street,shepparton,3630.0,3,1,-36.4035251,145.4058303,216031594,Rest of Vic.,3.6716100000000003
870,2,House,2024,480.0,14 tarooh street,cape paterson,3995.0,3,2,-38.6707162,145.6180341,205031093,Rest of Vic.,113.09715
871,1,House,2024,485.0,171a eighth street,mildura,3500.0,3,2,-34.1814898,142.1580111,215021469,Rest of Vic.,2.4834899999999998
872,2,House,2024,1100.0,27 the esplanade,north shore,3214.0,4,4,-38.1001087,144.3722211,203021488,Rest of Vic.,6.99118
873,1,House,2024,400.0,70 barrabool rd,highton,3216.0,2,1,-38.1711926,144.3217007,203021042,Rest of Vic.,5.72917
874,2,House,2024,490.0,11 revival st,charlemont,3217.0,3,2,-38.2201781,144.3675337,203021485,Rest of Vic.,9.00934
875,1,House,2024,560.0,56 oberon drive,belmont,3216.0,3,2,-38.1892128,144.3357349,203021037,Rest of Vic.,6.07113
876,1,Unit,2024,365.0,2/1 johnstone street,castlemaine,3450.0,2,1,-37.0697652,144.2147889,202021027,Rest of Vic.,39.71354
877,1,Unit,2024,420.0,2/104 highett street,mansfield,3722.0,3,1,-37.0625492,146.0865288,204011057,Rest of Vic.,119.53164
878,3,House,2024,450.0,29/contingent street,trafalgar east,3824.0,3,1,-38.2128927,146.1539652,205011078,Rest of Vic.,39.85508
879,1,House,2024,850.0,38 grove road,barwon heads,3227.0,4,2,-38.2789531,144.4903817,203031489,Rest of Vic.,22.92811
880,2,House,2024,500.0,32 campbell rd,huntly,3551.0,4,2,-36.6683409,144.3494119,202011025,Rest of Vic.,14.30002
881,1,House,2024,495.0,22 palladian drive,charlemont,3217.0,4,2,-38.2211407,144.3678798,203021485,Rest of Vic.,9.132819999999999
882,2,House,2024,480.0,43 tudor avenue,delacombe,3356.0,4,2,-37.580621,143.8091664,201011006,Rest of Vic.,6.21222
883,0,House,2024,540.0,9 ailsa street,mansfield,3722.0,4,1,-37.0551867,146.0960772,204011057,Rest of Vic.,119.29661999999999
884,3,House,2024,480.0,34 creighton street,kalimna,3909.0,3,2,-37.8759149,147.9771232,205021084,Rest of Vic.,152.50682999999998
885,1,Unit,2024,650.0,1b/56 mckillop street,geelong,3220.0,3,1,-38.1536919,144.3568999,203021039,Rest of Vic.,0.7809299999999999
886,2,House,2024,485.0,27 king street,daylesford,3460.0,2,1,-37.3514395,144.1408898,201021011,Rest of Vic.,47.53721
887,2,House,2024,620.0,6 buchanan boulevard,armstrong creek,3217.0,4,2,-38.2422988,144.3816478,203031489,Rest of Vic.,11.754809999999999
888,1,House,2024,380.0,13 hewitt street,ararat,3377.0,3,1,-37.2795317,142.9236833,215011386,Rest of Vic.,94.26155
889,2,House,2024,630.0,15 serene drive,strathfieldsaye,3551.0,4,2,-36.8017298,144.3748256,202011024,Rest of Vic.,12.605450000000001
890,1,House,2024,380.0,508 gillies street,wendouree,3355.0,3,1,-37.5225381,143.8259655,201011008,Rest of Vic.,7.253010000000001
891,1,House,2024,620.0,1/20 oneill street,north bendigo,3550.0,3,2,-36.7418697,144.2788877,202011018,Rest of Vic.,2.7394600000000002
892,1,Unit,2024,360.0,1/12 lower stanley road,beechworth,3747.0,2,1,-36.3632617,146.6932684,204031068,Rest of Vic.,40.06269
