,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,dist_to_city,dist_to_education,dist_to_parks_and_gardens,dist_to_train_station,dist_to_shopping,dist_to_healthcare,SA2_CODE21,SA2_NAME21,GCC_NAME21
1286,1286,1286,1286,2,House,2024,450.0,9/bowerbird grange,winter valley,3358.0,4,2,-37.5757978,143.7835724,9.2786,4.47918,1.74145,7.878979999999999,4.48922,4.19807,201011006,Delacombe,Rest of Vic.
1287,1287,1287,1287,2,House,2024,400.0,14 grace street,maryborough,3465.0,3,2,-37.0459952,143.7453158,67.8508,1.28074,1.07087,0.8578300000000001,0.39422,1.35502,201031016,Maryborough (Vic.),Rest of Vic.
1288,1288,1288,1288,1,House,2024,415.0,1/59 olympic avenue,norlane,3214.0,3,2,-38.0872339,144.3453918,9.12584,1.25605,0.3843399999999999,3.96578,0.7742100000000001,1.67362,203021488,Norlane,Rest of Vic.
1289,1289,1289,1289,2,House,2024,460.0,2/15 claire court,kennington,3550.0,3,2,-36.7633659,144.3035757,2.72423,1.23988,1.11429,3.11785,1.43778,2.44027,202011020,East Bendigo - Kennington,Rest of Vic.
1290,1290,1290,1290,4,House,2024,600.0,64 grey street,traralgon,3844.0,4,2,-38.1925366,146.5328191,0.6623,0.54479,0.83299,1.3925,0.60456,0.85505,205041494,Traralgon - West,Rest of Vic.
1291,1291,1291,1291,1,Unit,2024,220.0,3/302 old sale road,newborough,3825.0,1,1,-38.1804039,146.2945697,28.49633,0.66092,0.7082999999999999,3.7646,3.51532,4.1785,205041095,Moe - Newborough,Rest of Vic.
1292,1292,1292,1292,1,Unit,2024,340.0,4/14 benjamin drive,lara,3212.0,2,1,-38.0201888,144.3909399,16.498759999999997,0.77027,0.03048,2.69148,1.96307,9.27636,203021043,Lara,Rest of Vic.
1293,1293,1293,1293,2,House,2024,460.0,12 speranza court,marshall,3216.0,4,2,-38.1924564,144.3573517,5.95944,1.51233,1.82317,1.62382,1.55267,3.27488,203021485,Charlemont,Rest of Vic.
1294,1294,1294,1294,2,House,2024,500.0,33 burleigh drive,grovedale,3216.0,3,1,-38.2075368,144.3481287,7.52538,1.22958,1.73216,2.04913,1.92084,2.53154,203021487,Grovedale - Mount Duneed,Rest of Vic.
1295,1295,1295,1295,1,Unit,2024,370.0,1/2 garden avenue,bairnsdale,3875.0,2,1,-37.8218971,147.6090285,116.30615,0.37083,1.68453,2.5951500000000003,2.4155100000000003,1.71162,205021081,Bairnsdale,Rest of Vic.
1296,1296,1296,1296,1,Townhouse,2024,500.0,28a robinson way,yarrawonga,3730.0,3,2,-36.0097722,146.03329,83.95267999999999,3.18634,3.08283,55.6045,4.43199,2.87027,216021414,Yarrawonga,Rest of Vic.
1297,1297,1297,1297,1,House,2024,480.0,lot 521 chilula street,huntly,3551.0,3,2,-36.6665526,144.3313756,11.70118,1.0269,2.3686700000000003,4.691649999999999,0.47589,4.8922,202011025,White Hills - Ascot,Rest of Vic.
1298,1298,1298,1298,2,House,2024,480.0,47 grieve avenue,indented head,3223.0,4,2,-38.1423445,144.7086642,37.87378,4.35307,5.338970000000001,80.0553,4.03786,16.76282,203031051,Portarlington,Rest of Vic.
1299,1299,1299,1299,1,House,2024,370.0,10 longley street,alfredton,3350.0,3,1,-37.5564449,143.8170998,4.04707,0.49197,0.22215,2.64744,0.38535,3.75405,201011001,Alfredton,Rest of Vic.
1300,1300,1300,1300,0,House,2024,480.0,58 fitzroy street,geelong,3220.0,3,1,-38.1551307,144.3680897,1.18515,1.46103,0.1899499999999999,1.40223,0.41969,0.70047,203021039,Geelong,Rest of Vic.
1301,1301,1301,1301,2,House,2024,400.0,39 packham street,shepparton,3630.0,3,2,-36.3618051,145.3945079,3.03156,0.98137,0.93012,4.02808,1.7467,1.92972,216031416,Shepparton - North,Rest of Vic.
1302,1302,1302,1302,4,House,2024,390.0,222 victoria street,ballarat east,3350.0,3,1,-37.5584759,143.8890755,2.67671,4.09959,1.18182,3.0876900000000003,0.45923,4.12529,201011481,Ballarat East - Warrenheip,Rest of Vic.
1303,1303,1303,1303,2,House,2024,520.0,70 kelpie boulevard,curlewis,3222.0,4,2,-38.1766074,144.5464396,17.92813,1.7526,1.37371,18.88246,1.63399,2.8026,203031048,Clifton Springs,Rest of Vic.
1304,1304,1304,1304,5,House,2024,700.0,99 crosbys lane,mansfield,3722.0,4,3,-37.0734053,146.1027597,121.79534,2.68966,3.27844,67.53345,3.39695,2.92195,204011057,Mansfield (Vic.),Rest of Vic.
1305,1305,1305,1305,1,House,2024,470.0,29 giovanni drive,charlemont,3217.0,3,2,-38.2083157,144.353034,9.1835,1.62269,3.435,2.5942800000000004,3.57897,4.33041,203021485,Charlemont,Rest of Vic.
1306,1306,1306,1306,3,House,2024,510.0,6 blay street,epsom,3551.0,4,2,-36.68992009999999,144.323361,9.35107,2.6533800000000003,2.63444,2.87702,2.66682,2.54208,202011025,White Hills - Ascot,Rest of Vic.
1307,1307,1307,1307,0,House,2024,380.0,9 churchill drive,cowes,3922.0,2,1,-38.4568357,145.2150867,142.15383,2.48301,1.14862,112.80284,2.56849,2.8066,205031091,Phillip Island,Rest of Vic.
1308,1308,1308,1308,0,House,2024,600.0,1/87 fyans street,south geelong,3220.0,4,2,-38.1626287,144.3581734,1.8368,0.91188,0.51402,0.6931799999999999,1.4586400000000002,1.69597,203021039,Geelong,Rest of Vic.
1309,1309,1309,1309,1,House,2024,550.0,19 kara street,kennington,3550.0,3,2,-36.7687383,144.2993365,2.35466,1.1650999999999998,1.23659,1.9273,1.13081,1.16164,202011020,East Bendigo - Kennington,Rest of Vic.
1310,1310,1310,1310,1,Studio,2024,350.0,24a regent street,port fairy,3284.0,1,1,-38.380651,142.2351234,28.08461,0.91782,0.57164,28.50973,0.68643,0.98937,217041478,Moyne - West,Rest of Vic.
1311,1311,1311,1311,1,Unit,2024,420.0,4/171 barrabool road,highton,3216.0,2,1,-38.1700959,144.3121672,6.569640000000001,0.4992,0.49822,7.60156,1.58736,3.24929,203021042,Highton,Rest of Vic.
1312,1312,1312,1312,2,House,2024,385.0,4 collard street,newington,3350.0,2,2,-37.5645299,143.8329226,3.0516,0.28752,0.8014,3.18521,1.18076,1.12336,201011002,Ballarat,Rest of Vic.
1313,1313,1313,1313,1,House,2024,500.0,47 robinson street,armstrong creek,3217.0,3,2,-38.2462293,144.3796079,12.45571,2.4099,2.62252,7.00851,2.3350500000000003,8.32249,203031489,Barwon Heads - Armstrong Creek,Rest of Vic.
1314,1314,1314,1314,2,House,2024,630.0,28 moonah circuit,lara,3212.0,4,2,-38.0101078,144.381716,21.90896,1.30645,1.04635,6.689439999999999,4.904739999999999,13.76254,203021043,Lara,Rest of Vic.
1315,1315,1315,1315,1,House,2024,480.0,566 cowra ave,irymple,3498.0,4,1,-34.211979,142.1701499,3.49144,1.56124,2.82723,14.40018,3.1905,3.45306,215021395,Irymple,Rest of Vic.
1316,1316,1316,1316,1,House,2024,440.0,21 matlock street,herne hill,3218.0,3,1,-38.1309165,144.3231436,5.46675,0.19534,2.32123,3.65842,2.5206500000000003,3.23109,203021040,Geelong West - Hamlyn Heights,Rest of Vic.
1317,1317,1317,1317,2,Unit,2024,530.0,3/4 blyth street,bell park,3215.0,3,2,-38.11899409999999,144.3337114,5.347090000000001,0.98505,1.02044,2.69606,1.58389,0.87142,203021047,North Geelong - Bell Park,Rest of Vic.
1318,1318,1318,1318,2,House,2024,625.0,9 sandtoft court,highton,3216.0,4,2,-38.1939358,144.3202639,7.00967,1.6737,1.19919,3.42942,0.619,2.80554,203021042,Highton,Rest of Vic.
1319,1319,1319,1319,1,House,2024,440.0,177 cureton avenue,mildura,3500.0,3,2,-34.1783183,142.1603413,3.0869,0.85076,0.9002100000000001,19.95818,1.05201,2.41555,215021469,Mildura - North,Rest of Vic.
1320,1320,1320,1320,2,House,2024,675.0,2-4 esperence crescent,highton,3216.0,4,2,-38.16214009999999,144.3076326,6.24725,1.6228900000000002,1.36864,6.50635,0.21446,4.60798,203021042,Highton,Rest of Vic.
1321,1321,1321,1321,2,Unit,2024,540.0,2/14 homewood lane,highton,3216.0,3,2,-38.1895065,144.3219761,6.45976,0.4034,0.37015,4.14687,1.17105,1.72378,203021042,Highton,Rest of Vic.
1322,1322,1322,1322,2,House,2024,360.0,3816 omeo highway,eskdale,3701.0,3,1,-36.4647709,147.2544804,63.88239,0.43842,17.28564,68.2615,0.52134,41.57506,204031072,Towong,Rest of Vic.
1323,1323,1323,1323,2,House,2024,390.0,4b brophy st,brown hill,3350.0,3,2,-37.5539485,143.8947152,3.64911,0.58604,0.31956,3.8628,1.45066,4.19699,201011481,Ballarat East - Warrenheip,Rest of Vic.
1324,1324,1324,1324,2,House,2024,520.0,7 beverly way,armstrong creek,3217.0,3,2,-38.2259157,144.3723764,10.33514,1.57833,1.37383,4.88795,1.02188,6.20192,203031489,Barwon Heads - Armstrong Creek,Rest of Vic.
1325,1325,1325,1325,0,House,2024,170.0,16 tannin way,waurn ponds,3216.0,1,1,-38.214489,144.3062238,9.76742,1.7754100000000002,1.91282,0.30443,2.75644,3.78836,203021487,Grovedale - Mount Duneed,Rest of Vic.
1326,1326,1326,1326,1,House,2024,650.0,111 market street,sale,3850.0,3,2,-38.1023797,147.0717588,57.74979,0.92158,0.89613,2.41635,1.37031,2.3725500000000004,205051103,Sale,Rest of Vic.
1327,1327,1327,1327,6,House,2024,550.0,141 centre road,nathalia,3638.0,5,3,-36.0397744,145.2195571,46.30471,4.19426,4.4933000000000005,63.38821,3.39304,3.14269,216021413,Numurkah,Rest of Vic.
1328,1328,1328,1328,6,Studio,2024,350.0,17 alfred street,seymour,3660.0,2,2,-37.0265553,145.146344,82.22202,1.43351,0.95899,1.34861,0.35129,2.05989,204011059,Seymour,Rest of Vic.
1329,1329,1329,1329,1,Unit,2024,410.0,8/20 glencoe street,kennington,3550.0,3,1,-36.7647897,144.2977662,2.21662,0.3864599999999999,1.00891,2.61024,1.21694,1.93265,202011020,East Bendigo - Kennington,Rest of Vic.
1330,1330,1330,1330,2,House,2024,460.0,9 edwardes street,black hill,3350.0,3,2,-37.5484424,143.8709646,2.41963,0.10319,0.62722,2.38081,2.22759,1.75145,201011482,Ballarat North - Invermay,Rest of Vic.
1331,1331,1331,1331,2,House,2024,380.0,1/3 dunkirk,shepparton,3630.0,2,1,-36.3679722,145.409511,2.55228,0.43191,1.12722,2.3162800000000003,2.77205,0.75659,216031416,Shepparton - North,Rest of Vic.
1332,1332,1332,1332,2,House,2024,580.0,66 sheoak street,warragul,3820.0,4,2,-38.1522981,145.9544723,60.29757,1.30619,1.01707,3.21043,3.20379,3.35746,205011079,Warragul,Rest of Vic.
1333,1333,1333,1333,1,Unit,2024,370.0,unit 2/14 weddell st,shepparton,3630.0,2,1,-36.38811,145.4041683,1.2013,0.40426,0.609,0.95342,1.02155,1.27366,216031594,Shepparton - South East,Rest of Vic.
1334,1334,1334,1334,1,House,2024,410.0,216 don street,bendigo,3550.0,3,1,-36.7576246,144.2679497,1.8841,0.6266900000000001,1.0197,2.71319,0.69697,0.72854,202011018,Bendigo,Rest of Vic.
1335,1335,1335,1335,2,House,2024,390.0,18 goodwin street,benalla,3672.0,2,1,-36.5484276,145.9720834,61.33811,0.82282,0.7531599999999999,1.49897,1.74042,3.21783,204021063,Benalla,Rest of Vic.
1336,1336,1336,1336,1,Unit,2024,330.0,4/10 portarlington road,newcomb,3219.0,2,1,-38.1573376,144.387704,2.60428,1.67111,0.8561599999999999,3.5586100000000003,1.32799,2.09303,203021045,Newcomb - Moolap,Rest of Vic.
1337,1337,1337,1337,1,House,2024,290.0,61 george street,hamilton,3300.0,2,1,-37.7445081,142.0342566,99.34323,0.39302,0.72123,1.38747,1.02235,1.22156,217011421,Hamilton (Vic.),Rest of Vic.
1338,1338,1338,1338,2,House,2024,600.0,6 warwick hill drive,point lonsdale,3225.0,4,2,-38.2793222,144.6072035,29.98055,2.2298400000000003,0.13878,30.8795,1.20168,7.42545,203031052,Point Lonsdale - Queenscliff,Rest of Vic.
1339,1339,1339,1339,1,Unit,2024,350.0,1/26-28 buffalo avenue,corio,3214.0,2,1,-38.0737121,144.3669189,9.52987,0.56857,0.39494,2.15672,1.15271,2.30747,203021486,Corio - Lovely Banks,Rest of Vic.
1340,1340,1340,1340,1,House,2024,410.0,53 bass horizon promenade,coronet bay,3984.0,3,1,-38.4340572,145.4456794,111.22688,4.80291,0.6503099999999999,81.87588000000001,9.41277,36.50642,205031093,Wonthaggi - Inverloch,Rest of Vic.
1341,1341,1341,1341,2,House,2024,500.0,10 trader street,ocean grove,3226.0,4,2,-38.2379952,144.5429626,21.74159,3.24716,0.1732,22.64054,1.61339,3.62277,203031490,Ocean Grove,Rest of Vic.
1342,1342,1342,1342,2,House,2024,320.0,748 karadoc avenue,irymple,3498.0,1,1,-34.222102,142.1775223,4.46348,2.22672,3.79927,12.80941,1.60827,2.566,215021395,Irymple,Rest of Vic.
1343,1343,1343,1343,2,House,2024,370.0,70 stanhope road,rushworth,3612.0,3,1,-36.5773088,145.0070207,48.35264,2.05486,7.81221,2.07087,1.51821,1.53923,216011410,Rushworth,Rest of Vic.
1344,1344,1344,1344,2,Townhouse,2024,600.0,93 buckingham road,newtown,3220.0,3,2,-38.1580955,144.3233343,4.47573,0.72588,0.3035199999999999,4.84573,1.5191400000000002,2.4459,203021046,Newtown (Vic.),Rest of Vic.
1345,1345,1345,1345,1,Villa,2024,295.0,5/18 blayney ln,nagambie,3608.0,1,1,-36.791902,145.1503239,53.41221,1.13186,1.1278,1.68411,0.64761,1.11608,204011058,Nagambie,Rest of Vic.
1346,1346,1346,1346,2,Townhouse,2024,765.0,3/5 balmoral crescent,rippleside,3215.0,4,2,-38.1257171,144.3574442,3.66308,2.56098,0.4327,1.61563,2.32991,2.5603800000000003,203021047,North Geelong - Bell Park,Rest of Vic.
1347,1347,1347,1347,2,House,2024,440.0,217 ballarat - carghnam road,delacombe,3356.0,4,2,-37.56735800000001,143.7862907,8.58908,3.33935,1.05192,7.18945,3.06162,2.9147,201011006,Delacombe,Rest of Vic.
1348,1348,1348,1348,1,House,2024,400.0,1010 warrenheip street,buninyong,3357.0,2,1,-37.6558561,143.8818266,11.5709,0.96365,0.06533,12.29646,0.8554299999999999,10.12891,201011005,Buninyong,Rest of Vic.
1349,1349,1349,1349,1,Townhouse,2024,420.0,21 talbot street south,ballarat central,3350.0,3,2,-37.561777,143.842905,1.89707,0.59926,1.61915,2.04143,0.7896,0.33714,201011002,Ballarat,Rest of Vic.
1350,1350,1350,1350,2,House,2024,505.0,6 ayton street,huntly,3551.0,4,2,-36.6636668,144.3514869,14.08679,2.08969,2.31575,2.25552,2.33511,7.2778,202011025,White Hills - Ascot,Rest of Vic.
1351,1351,1351,1351,1,House,2024,380.0,2/5 range road,yea,3717.0,2,1,-37.2160202,145.4173449,128.8022,0.91764,0.5988300000000001,38.46804,1.43103,1.58095,204011062,Yea,Rest of Vic.
1352,1352,1352,1352,2,House,2024,450.0,4 lawless place,brown hill,3350.0,3,2,-37.5507691,143.9015057,4.26492,1.29708,0.80974,4.47861,2.14896,4.8128,201011481,Ballarat East - Warrenheip,Rest of Vic.
1353,1353,1353,1353,1,House,2024,470.0,83 williams parade,bairnsdale,3875.0,3,1,-37.8173022,147.6024971,116.91262,1.17918,2.70437,3.39054,2.94531,2.6862,205021081,Bairnsdale,Rest of Vic.
1354,1354,1354,1354,2,House,2024,680.0,505 cornish street,buninyong,3357.0,4,2,-37.6507233,143.889624,11.25316,0.64232,0.90287,11.97871,0.72045,9.99394,201011005,Buninyong,Rest of Vic.
1355,1355,1355,1355,1,Unit,2024,300.0,5/8 pinnock street,bairnsdale,3875.0,2,1,-37.8203685,147.620827,117.56163,0.92464,0.7438899999999999,1.43005,1.03651,2.52924,205021081,Bairnsdale,Rest of Vic.
1356,1356,1356,1356,1,House,2024,400.0,13 woolenook way,coongulla,3860.0,3,1,-37.895129,146.7816265,55.38736,13.7043,24.43987,35.13414,13.557379999999998,13.48441,205051101,Maffra,Rest of Vic.
1357,1357,1357,1357,2,House,2024,695.0,57 tulane drive,mildura,3500.0,4,2,-34.2081859,142.1281112,3.33575,1.16977,1.9069,16.741419999999998,2.04724,3.95435,215021470,Mildura - South,Rest of Vic.
1358,1358,1358,1358,2,House,2024,580.0,13 downton street,warragul,3820.0,4,2,-38.1404293,145.9600931,61.84136,0.25415,3.38523,5.4291,5.422470000000001,5.5761400000000005,205011079,Warragul,Rest of Vic.
1359,1359,1359,1359,4,House,2024,510.0,51 shetland heights road,san remo,3925.0,3,2,-38.5275715,145.3772388,123.497,1.20317,0.81928,94.14601,1.93926,18.76097,205031093,Wonthaggi - Inverloch,Rest of Vic.
1360,1360,1360,1360,1,House,2024,350.0,3/34 douglass street,herne hill,3218.0,1,1,-38.131764,144.326379,4.5349,1.64702,0.13291,3.44399,1.62754,2.29924,203021040,Geelong West - Hamlyn Heights,Rest of Vic.
1361,1361,1361,1361,2,House,2024,450.0,154 riverside avenue,mildura,3500.0,3,1,-34.1780712,142.1417016,3.09385,0.2549,0.47468,19.96513,2.20115,1.32883,215021469,Mildura - North,Rest of Vic.
1362,1362,1362,1362,1,House,2024,430.0,25 shakespeare court,drouin,3818.0,2,1,-38.1419161,145.8441906,70.63355,1.1683800000000002,2.46286,2.33152,2.86123,2.47999,205011076,Drouin,Rest of Vic.
1363,1363,1363,1363,2,Townhouse,2024,500.0,5/10 farrington street,bendigo,3550.0,3,2,-36.7582163,144.2911035,1.16144,1.04609,0.47563,1.8907,0.67341,0.76722,202011020,East Bendigo - Kennington,Rest of Vic.
1364,1364,1364,1364,0,House,2024,480.0,25 wills,shepparton,3630.0,3,1,-36.3628682,145.3876257,3.03414,1.28471,0.54613,4.04603,2.99118,2.03288,216031416,Shepparton - North,Rest of Vic.
1365,1365,1365,1365,1,House,2024,390.0,3/68 coronation avenue,swan hill,3585.0,2,1,-35.3541928,143.5523213,186.19203,1.84309,0.54715,2.3062600000000004,2.01781,2.49122,215031404,Swan Hill,Rest of Vic.
1366,1366,1366,1366,2,House,2024,500.0,2 ascot ct,north bendigo,3550.0,3,2,-36.740467,144.2805223,3.05722,1.0463399999999998,1.1991500000000002,4.17955,3.13574,1.5437,202011018,Bendigo,Rest of Vic.
1367,1367,1367,1367,2,House,2024,530.0,17 tahoe avenue,winter valley,3358.0,4,2,-37.5874681,143.7938759,8.09838,2.46301,0.5745,8.33964,1.78101,8.79982,201011006,Delacombe,Rest of Vic.
1368,1368,1368,1368,0,Unit,2024,375.0,level 1/166 moorabool street,geelong,3220.0,2,1,-38.1497205,144.3593377,0.05711,0.5721799999999999,0.5278200000000001,0.95847,0.53215,0.29845,203021039,Geelong,Rest of Vic.
1369,1369,1369,1369,1,House,2024,520.0,5 centre court,torquay,3228.0,3,1,-38.3207685,144.3200189,20.92122,0.31856,0.39798,15.66269,1.74956,1.69353,203031053,Torquay,Rest of Vic.
1370,1370,1370,1370,2,House,2024,665.0,20 potters hill road,san remo,3925.0,4,2,-38.524144,145.390118,121.75748,0.5618099999999999,2.32198,92.40649,2.46471,19.28641,205031093,Wonthaggi - Inverloch,Rest of Vic.
1371,1371,1371,1371,1,Unit,2024,395.0,3/20 hayley drive,warrnambool,3280.0,2,1,-38.3684856,142.4982639,2.60446,2.34435,1.30398,3.18972,2.50887,2.22943,217041479,Warrnambool - North,Rest of Vic.
1372,1372,1372,1372,1,Unit,2024,330.0,2/1 maude street,shepparton,3630.0,2,1,-36.3671103,145.4039871,2.02809,0.56524,0.44712,2.76525,1.71151,0.68759,216031416,Shepparton - North,Rest of Vic.
1373,1373,1373,1373,2,House,2024,550.0,217 desmonds road,boorolite,3723.0,2,1,-37.1545727,146.2249382,310.15403000000003,11.98025,8.4033,84.68416,20.54766,20.072650000000003,204011057,Mansfield (Vic.),Rest of Vic.
1374,1374,1374,1374,2,House,2024,530.0,10 karol street,alfredton,3350.0,4,2,-37.5597993,143.7863573,9.37913,2.44796,0.57438,7.97951,2.31377,2.16685,201011001,Alfredton,Rest of Vic.
1375,1375,1375,1375,1,Unit,2024,260.0,2/6 charles street,wodonga,3690.0,1,1,-36.1263153,146.8826631,1.18209,0.27029,0.28284,5.16321,0.95279,0.93148,204031492,Wodonga,Rest of Vic.
1376,1376,1376,1376,2,House,2024,595.0,24 royston avenue,warragul,3820.0,4,2,-38.1452782,145.9150844,63.4465,2.96896,0.77064,3.1584,2.57128,3.22506,205011079,Warragul,Rest of Vic.
1377,1377,1377,1377,1,House,2024,230.0,4/14 trevatt ct,mildura,3500.0,1,1,-34.1939255,142.1600161,1.74902,0.31711,1.19409,17.25064,1.16122,2.69617,215021469,Mildura - North,Rest of Vic.
1378,1378,1378,1378,2,House,2024,420.0,29 barwon terrace,winchelsea,3241.0,3,1,-38.2413118,143.9919517,37.65313,0.93887,1.0478599999999998,1.14213,0.43733,0.95863,203011036,Winchelsea,Rest of Vic.
1379,1379,1379,1379,0,House,2024,400.0,74 maggs lane,longlea,3551.0,3,1,-36.755084,144.4351583,16.20028,9.332120000000002,11.29814,15.07331,12.315040000000002,20.17934,202031032,Bendigo Surrounds - North,Rest of Vic.
1380,1380,1380,1380,2,House,2024,500.0,53 shortridge drive,lucas,3350.0,3,2,-37.5411108,143.7772786,7.99078,1.13498,1.61222,6.33287,0.89765,0.8649,201011001,Alfredton,Rest of Vic.
1381,1381,1381,1381,2,House,2024,480.0,341 high street,belmont,3216.0,4,1,-38.1860829,144.3317682,5.53132,0.94754,0.6066900000000001,4.12658,2.50089,0.7953300000000001,203021037,Belmont,Rest of Vic.
1382,1382,1382,1382,1,House,2024,430.0,17a weemala avenue,delacombe,3356.0,3,2,-37.5812208,143.8202278,5.34512,0.2969,0.5443600000000001,5.82754,2.4760500000000003,2.91937,201011006,Delacombe,Rest of Vic.
1383,1383,1383,1383,1,House,2024,185.0,37 fogarty avenue,highton,3216.0,1,1,-38.19529960000001,144.3103567,9.23275,1.01737,3.24887,3.29836,1.98085,0.82509,203021042,Highton,Rest of Vic.
1384,1384,1384,1384,3,House,2024,560.0,18 dalyston street,grovedale,3216.0,4,2,-38.1987186,144.3335426,7.53304,0.8477100000000001,0.71116,2.87698,1.34695,1.46559,203021487,Grovedale - Mount Duneed,Rest of Vic.
1385,1385,1385,1385,1,House,2024,390.0,87 neale street,kennington,3550.0,2,1,-36.7684069,144.2939376,1.67642,0.6269199999999999,1.04062,1.40528,1.50363,0.74709,202011020,East Bendigo - Kennington,Rest of Vic.
1386,1386,1386,1386,4,House,2024,580.0,8 boyne avenue,east geelong,3219.0,4,2,-38.1605287,144.3782986,2.1666,0.7077899999999999,1.02945,2.36981,1.01293,1.73941,203021039,Geelong,Rest of Vic.
1387,1387,1387,1387,2,House,2024,440.0,12 sutcliffe street,lucas,3350.0,4,2,-37.5492493,143.7822447,8.12829,0.21346,0.867,6.47039,1.00193,0.95767,201011001,Alfredton,Rest of Vic.
1388,1388,1388,1388,1,Unit,2024,385.0,unit 1/68 mason street,shepparton,3630.0,2,1,-36.37096020000001,145.3999743,1.5191199999999998,0.99743,0.8793099999999999,2.51564,1.6240899999999998,0.67779,216031416,Shepparton - North,Rest of Vic.
1389,1389,1389,1389,1,House,2024,430.0,27 strickland street,wonthaggi,3995.0,3,2,-38.5999293,145.5939203,135.67486,1.25663,1.2953800000000002,106.32387,0.8632799999999999,1.38846,205031093,Wonthaggi - Inverloch,Rest of Vic.
1390,1390,1390,1390,2,House,2024,550.0,13 condamine street,wodonga,3690.0,3,2,-36.1147901,146.8427586,4.90163,0.48945,0.8641599999999999,4.7369200000000005,3.46701,4.79432,204031073,West Wodonga,Rest of Vic.
1391,1391,1391,1391,2,House,2024,490.0,160 mary street,morwell,3840.0,3,2,-38.2341033,146.3963485,14.87821,1.63876,1.15104,0.89336,1.79102,3.94093,205041096,Morwell,Rest of Vic.
1392,1392,1392,1392,2,House,2024,580.0,28 church street,wodonga,3690.0,4,2,-36.1140062,146.8912656,0.91991,2.27142,0.2069,3.31794,0.83302,3.01865,204031492,Wodonga,Rest of Vic.
