,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,SA2_CODE21,GCC_NAME21,dist_to_city
6710,2,House,2024,1995.0,26 imbros street,hampton,3188.0,4,3,-37.9319454,145.0106722,208011172,Greater Melbourne,16.01633
6711,2,Villa,2024,1150.0,3/24 south road,brighton,3186.0,3,2,-37.9288367,144.9953704,208011172,Greater Melbourne,14.61364
6712,2,House,2024,580.0,15 berner avenue,tarneit,3029.0,4,2,-37.8182003,144.6647603,213051584,Greater Melbourne,34.27717
6713,1,Unit,2024,400.0,4/21 latrobe street,footscray,3011.0,2,1,-37.7977398,144.8897539,213031348,Greater Melbourne,8.42509
6714,2,House,2024,600.0,208 frankston-dandenong road,seaford,3198.0,3,2,-38.12433559999999,145.1394588,214011375,Greater Melbourne,52.16911
6715,2,House,2024,670.0,4 chevalier crescent,mooroolbark,3138.0,3,2,-37.7677611,145.3230364,211051281,Greater Melbourne,38.88543
6716,2,House,2024,700.0,5 santander crescent,point cook,3030.0,4,2,-37.8953628,144.737889,213051580,Greater Melbourne,26.56241
6717,1,Unit,2024,720.0,211/9 foundation boulevard,burwood east,3151.0,2,2,-37.8498475,145.1353357,207031166,Greater Melbourne,17.92719
6718,2,Townhouse,2024,600.0,5 basalt walk,braybrook,3019.0,3,2,-37.7949093,144.8497949,213031347,Greater Melbourne,12.603399999999999
6719,2,House,2024,650.0,65 montego boulevard,sunbury,3429.0,4,2,-37.5775755,144.7639282,210041240,Greater Melbourne,38.1629
6720,1,Unit,2024,700.0,6/211 neerim road,carnegie,3163.0,2,2,-37.8882455,145.0501898,208021176,Greater Melbourne,15.052059999999999
6721,1,House,2024,450.0,103 broadhurst avenue,reservoir,3073.0,3,1,-37.707913,144.9958271,209021526,Greater Melbourne,14.40211
6722,0,Unit,2024,525.0,5201/33 rose lane,melbourne,3000.0,1,1,-37.8150001,144.9538708,206041505,Greater Melbourne,1.0911300000000002
6723,3,House,2024,580.0,52 station place,sunshine,3020.0,4,2,-37.7878588,144.8339153,213011336,Greater Melbourne,13.792159999999999
6724,0,Unit,2024,740.0,2003/318 russell street,melbourne,3000.0,2,2,-37.8092796,144.9667048,206041503,Greater Melbourne,0.8870399999999999
6725,2,House,2024,730.0,27 evesham drive,point cook,3030.0,5,3,-37.9029998,144.7619093,213051464,Greater Melbourne,27.93095
6726,1,Unit,2024,480.0,7/30 ashted road,box hill,3128.0,2,1,-37.8236737,145.125531,207031163,Greater Melbourne,20.8465
6727,0,House,2024,460.0,38 station street,wallan,3756.0,3,1,-37.4152518,145.0052706,209041224,Greater Melbourne,53.91383999999999
6728,2,House,2024,650.0,12 merlot road,wollert,3750.0,4,2,-37.6044303,144.9973392,209041437,Greater Melbourne,32.56243
6729,2,House,2024,650.0,38 times square,point cook,3030.0,4,2,-37.8898868,144.7688044,213051464,Greater Melbourne,29.237650000000002
6730,1,Townhouse,2024,625.0,3/101 white street,mordialloc,3195.0,2,2,-37.9994471,145.0953218,208031193,Greater Melbourne,33.09089
6731,0,Unit,2024,863.0,a105/348 macaulay road,kensington,3031.0,2,2,-37.7947678,144.9342535,206041121,Greater Melbourne,4.1856599999999995
6732,1,House,2024,437.0,14 mundaring drive,cranbourne,3977.0,3,1,-38.107654,145.2809712,212031300,Greater Melbourne,51.38202
6733,1,Unit,2024,600.0,416/360 st kilda road,melbourne,3004.0,1,1,-37.8318264,144.9710642,206051512,Greater Melbourne,2.39819
6734,1,House,2024,925.0,27 kasouka road,camberwell,3124.0,4,2,-37.8315147,145.0653527,207011149,Greater Melbourne,12.93923
6735,2,House,2024,650.0,378 manningham road,doncaster,3108.0,5,3,-37.7785731,145.1211812,207021157,Greater Melbourne,16.95627
6736,0,Unit,2024,323.0,,,,1,1,-38.1057544,145.2770163,212031300,Greater Melbourne,53.08169
6737,1,Unit,2024,495.0,1/7-9 high road,camberwell,3124.0,2,1,-37.8447102,145.0570911,207011149,Greater Melbourne,10.84379
6738,0,Unit,2024,645.0,5/98 brighton road,ripponlea,3185.0,3,1,-37.8781028,144.9939069,206051134,Greater Melbourne,8.857299999999999
6739,1,House,2024,550.0,45 frensham road,watsonia,3087.0,3,2,-37.7158762,145.0848686,209011204,Greater Melbourne,19.6014
6740,2,Townhouse,2024,800.0,2/30 matilda road,moorabbin,3189.0,3,2,-37.940386,145.0582799,208031191,Greater Melbourne,22.16907
6741,1,Unit,2024,660.0,106/29-37 genoa street,moorabbin,3189.0,2,2,-37.9428607,145.0592623,208031191,Greater Melbourne,22.72522
6742,2,Townhouse,2024,750.0,1/36 hartington st,kew,3101.0,3,1,-37.7999145,145.0431702,207011522,Greater Melbourne,9.48642
6743,3,House,2024,850.0,10 wolsley avenue,frankston,3199.0,4,2,-38.1452051,145.1661408,214011372,Greater Melbourne,53.6604
6744,0,House,2024,720.0,160 queensville street,kingsville,3012.0,3,1,-37.8111139,144.8827076,213031350,Greater Melbourne,10.431790000000001
6745,1,Unit,2024,550.0,10/33 staley street,brunswick,3056.0,2,1,-37.7642599,144.963787,206011495,Greater Melbourne,6.67072
6746,1,Unit,2024,660.0,902/7 yarra street,south yarra,3141.0,2,2,-37.8377448,144.9929162,206061515,Greater Melbourne,4.81655
6747,3,House,2024,575.0,5 summit court,lalor,3075.0,4,1,-37.6702701,145.0021044,209041530,Greater Melbourne,19.289360000000002
6748,2,House,2024,600.0,5 moonlight way,mickleham,3064.0,3,2,-37.5738756,144.8913119,210051445,Greater Melbourne,38.87999
6749,1,House,2024,620.0,1 avon place,chirnside park,3116.0,3,2,-37.7597804,145.2977005,211051275,Greater Melbourne,38.70964
6750,0,Unit,2024,1183.0,100/72 southbank boulevard,southbank,3006.0,1,1,-37.822771,144.964493,206041509,Greater Melbourne,1.91989
6751,2,Townhouse,2024,1180.0,1/4 plummer court,mentone,3194.0,3,3,-37.9849901,145.0586712,208031190,Greater Melbourne,27.12475
6752,2,House,2024,800.0,2/434 waverley road,mount waverley,3149.0,4,3,-37.8858649,145.1338948,212051324,Greater Melbourne,20.73577
6753,2,House,2024,580.0,3 aberfeldy grove,wollert,3750.0,4,2,-37.6115606,145.0105031,209041437,Greater Melbourne,27.87697
6754,1,Unit,2024,680.0,70/73 river street,richmond,3121.0,2,2,-37.8189348,145.0131539,206071518,Greater Melbourne,4.977390000000001
6755,1,House,2024,535.0,11b glasswing street,tarneit,3029.0,3,2,-37.8505633,144.6588923,213051585,Greater Melbourne,34.07102
6756,1,Unit,2024,1250.0,7306/462 elizabeth street,melbourne,3000.0,3,2,-37.807859,144.960611,206041504,Greater Melbourne,0.80186
6757,1,Unit,2024,420.0,102/907 dandenong road,malvern east,3145.0,1,1,-37.8764085,145.0463208,208041195,Greater Melbourne,13.50744
6758,4,House,2024,570.0,85 langton street,glenroy,3046.0,3,1,-37.6957943,144.9136799,210031536,Greater Melbourne,15.66331
6759,2,House,2024,600.0,27 cranbrook circuit,officer,3809.0,4,2,-38.0731559,145.4320096,212011546,Greater Melbourne,55.49082
6760,0,Unit,2024,400.0,g11/441 lonsdale street,melbourne,3000.0,1,1,-37.8133319,144.9593847,206041505,Greater Melbourne,0.64703
6761,1,Unit,2024,550.0,52 quarry circuit,coburg,3058.0,2,2,-37.7363194,144.972332,206011497,Greater Melbourne,9.83014
6762,0,Unit,2024,400.0,2/15 florence street,mentone,3194.0,1,1,-37.9819505,145.0605108,208031190,Greater Melbourne,26.94276
6763,2,Townhouse,2024,550.0,2/35 warana drive,hampton park,3976.0,3,2,-38.031145,145.2721135,212031561,Greater Melbourne,42.01909
6764,1,Unit,2024,650.0,c408/11 shamrock street,abbotsford,3067.0,2,2,-37.81030519999999,145.0078548,206071139,Greater Melbourne,4.52591
6765,0,Unit,2024,570.0,1405/8 pearl river road,docklands,3008.0,1,1,-37.8156528,144.9382439,206041118,Greater Melbourne,3.0923499999999997
6766,2,House,2024,600.0,17 evelyn street,clayton,3168.0,3,1,-37.9192745,145.1306385,212051568,Greater Melbourne,22.972669999999997
6767,1,Unit,2024,1025.0,31 fulton street,st kilda east,3183.0,3,2,-37.8615553,144.999947,206051134,Greater Melbourne,8.15695
6768,2,House,2024,1000.0,46 princeton drive,keysborough,3173.0,4,2,-38.0007577,145.1480587,212041566,Greater Melbourne,41.92018
6769,2,House,2024,435.0,3 vacca street,wyndham vale,3024.0,3,2,-37.8516166,144.5870134,213051589,Greater Melbourne,50.10654
6770,0,Studio,2024,440.0,902/243 franklin st,melbourne,3000.0,1,1,-37.8097723,144.9570008,206041504,Greater Melbourne,1.18371
6771,1,Townhouse,2024,460.0,14/900 pascoe vale road,glenroy,3046.0,2,1,-37.6986705,144.9152971,210031536,Greater Melbourne,14.22085
6772,2,House,2024,420.0,6 kerr street,bacchus marsh,3340.0,3,1,-37.669807,144.4319269,213041353,Greater Melbourne,61.57342
6773,1,Unit,2024,540.0,917/18 mt alexander road,travancore,3032.0,2,1,-37.7851217,144.938894,206031115,Greater Melbourne,4.03799
6774,1,House,2024,720.0,52 wingrove street,cheltenham,3192.0,3,1,-37.95306679999999,145.0657186,208031188,Greater Melbourne,24.42021
6775,1,Unit,2024,550.0,9/844 malvern road,armadale,3143.0,2,1,-37.8502676,145.018506,206061135,Greater Melbourne,7.9480200000000005
6776,1,Unit,2024,570.0,1/60 kerferd avenue,sorrento,3943.0,2,1,-38.3397996,144.7398149,214021383,Greater Melbourne,45.65773
6777,2,House,2024,620.0,13 capel street,nar nar goon north,3812.0,4,2,-38.0609882,145.5357336,212011549,Greater Melbourne,69.75119000000001
6778,1,Unit,2024,880.0,6/287 bank street,south melbourne,3205.0,2,1,-37.835928,144.955542,206051512,Greater Melbourne,3.3241799999999997
6779,1,Unit,2024,660.0,92a fergie street,fitzroy north,3068.0,2,2,-37.7824261,144.9850522,206071143,Greater Melbourne,4.87218
6780,1,House,2024,725.0,28 carters avenue,toorak,3142.0,2,1,-37.8423952,145.0087521,206061138,Greater Melbourne,6.28374
6781,2,House,2024,545.0,3 khan court,truganina,3029.0,4,2,-37.8538115,144.7273094,213051588,Greater Melbourne,24.93037
6782,1,House,2024,510.0,15 deed drive,pakenham,3810.0,3,1,-38.0669438,145.4758048,212011549,Greater Melbourne,61.84948
6783,1,House,2024,500.0,121 morris road,hoppers crossing,3029.0,4,2,-37.8745808,144.7017508,213051362,Greater Melbourne,27.88569
6784,1,Unit,2024,1200.0,1/257 swan street,richmond,3121.0,3,2,-37.8257342,145.0012885,206071517,Greater Melbourne,4.3971800000000005
6785,2,Townhouse,2024,850.0,2/741 elgar road,doncaster,3108.0,4,3,-37.7933842,145.1206235,207021157,Greater Melbourne,17.31702
6786,2,Unit,2024,550.0,2/321 jells road,wheelers hill,3150.0,2,1,-37.9198659,145.1861519,212051327,Greater Melbourne,26.237080000000002
6787,0,Unit,2024,580.0,1603/11 rose lane,melbourne,3000.0,1,1,-37.8154878,144.9542238,206041505,Greater Melbourne,1.18906
6788,2,Townhouse,2024,750.0,2/65 rose street,altona,3018.0,3,2,-37.8641982,144.8196408,213021341,Greater Melbourne,19.829919999999998
6789,2,House,2024,550.0,40 boadle road,bundoora,3083.0,3,1,-37.7037568,145.0544136,209021205,Greater Melbourne,16.70937
6790,1,Unit,2024,600.0,5/45 evansdale road,hawthorn,3122.0,2,1,-37.8233283,145.0233911,207011520,Greater Melbourne,7.63316
6791,0,Unit,2024,605.0,1001w/93-119 kavanagh street,southbank,3006.0,2,2,-37.8256413,144.9628769,206041509,Greater Melbourne,1.93319
6792,0,House,2024,620.0,35a severn street,newport,3015.0,3,1,-37.8467833,144.8698367,213021344,Greater Melbourne,12.57404
6793,1,House,2024,530.0,,,,3,1,-37.9446037,145.0363181,208011171,Greater Melbourne,20.3323
6794,2,House,2024,540.0,49 constellation circuit,truganina,3029.0,3,2,-37.8507304,144.7431695,213051587,Greater Melbourne,23.54353
6795,0,Unit,2024,800.0,502/3 scott alley,melbourne,3000.0,2,2,-37.8167818,144.9662716,206041503,Greater Melbourne,0.56168
6796,2,Townhouse,2024,1000.0,18 foster street,mckinnon,3204.0,3,2,-37.9118858,145.0414029,208021174,Greater Melbourne,17.658540000000002
6797,1,Unit,2024,730.0,1/15 churchill way,kilsyth,3137.0,3,2,-37.799453,145.304026,211031450,Greater Melbourne,34.91543
6798,0,Unit,2024,500.0,507/250 city road,southbank,3006.0,1,1,-37.8257169,144.9597894,206041508,Greater Melbourne,1.93424
6799,0,Unit,2024,600.0,1304/8 franklin street,melbourne,3000.0,2,1,-37.8074591,144.9619559,206041504,Greater Melbourne,1.36742
6800,1,Townhouse,2024,990.0,2b moffatt street,south yarra,3141.0,3,2,-37.8444785,144.9857338,206061516,Greater Melbourne,4.86472
6801,2,Townhouse,2024,550.0,21a hermitage parade,derrimut,3026.0,4,3,-37.7926574,144.7558708,213011570,Greater Melbourne,23.90786
6802,0,Unit,2024,550.0,1405/570 lygon street,carlton north,3054.0,2,1,-37.7830707,144.9699457,206071140,Greater Melbourne,3.87361
6803,4,House,2024,585.0,47 somerville lane,riddells creek,3431.0,4,2,-37.457586,144.6779511,210021234,Greater Melbourne,62.96702
6804,1,Unit,2024,750.0,109/52 dow street,port melbourne,3207.0,2,2,-37.8430429,144.9402659,206051130,Greater Melbourne,5.01594
6805,0,Townhouse,2024,495.0,7a hanover road,vermont south,3133.0,3,1,-37.8543102,145.184379,211041273,Greater Melbourne,34.27679
6806,0,Studio,2024,315.0,313/141 waverley road,malvern east,3145.0,1,1,-37.875948,145.049492,208041195,Greater Melbourne,13.40573
6807,2,House,2024,620.0,9 green gables avenue,malvern east,3145.0,3,1,-37.8772332,145.0901528,208041195,Greater Melbourne,16.897560000000002
6808,1,House,2024,530.0,1/23 invermay street,reservoir,3073.0,3,1,-37.7031868,145.028401,209021523,Greater Melbourne,15.74676
6809,2,House,2024,600.0,12 naso place,clyde north,3978.0,4,2,-38.1171384,145.3211533,212031557,Greater Melbourne,54.581300000000006
6810,2,House,2024,720.0,1 waterways boulevard,williams landing,3027.0,4,3,-37.8576036,144.7401094,213051587,Greater Melbourne,24.03732
6811,0,Unit,2024,510.0,1705/80 a'beckett street,melbourne,3000.0,1,1,-37.8089991,144.9610792,206041504,Greater Melbourne,0.62475
6812,1,Townhouse,2024,625.0,3/126 brunswick rd,mitcham,3132.0,2,1,-37.8202819,145.2081041,211041270,Greater Melbourne,27.74145
6813,0,Unit,2024,360.0,8/19 bellevue street,richmond,3121.0,1,1,-37.8240862,145.0135263,206071517,Greater Melbourne,5.7370600000000005
6814,2,House,2024,580.0,26 galactic way,truganina,3029.0,4,2,-37.8504472,144.7427812,213051587,Greater Melbourne,23.64829
6815,2,House,2024,630.0,3 moloney ct,berwick,3806.0,3,2,-38.0549014,145.3380177,212021554,Greater Melbourne,46.84743
6816,1,Unit,2024,450.0,14/43 raleigh street,essendon,3040.0,1,1,-37.7535401,144.9214421,206031502,Greater Melbourne,9.588899999999999
6817,3,Unit,2024,495.0,1/29 mount view road,thomastown,3074.0,2,1,-37.6775576,145.0095434,209041223,Greater Melbourne,17.307599999999997
6818,0,Unit,2024,550.0,2609/601 little lonsdale street,melbourne,3000.0,1,1,-37.8137438,144.9536855,206041505,Greater Melbourne,1.13129
6819,1,Unit,2024,365.0,6/22 crimea street,st kilda,3182.0,1,1,-37.8591641,144.9882826,206051513,Greater Melbourne,6.209569999999999
6820,4,House,2024,480.0,16 woorite place,keilor east,3033.0,3,1,-37.7296955,144.8678575,210011534,Greater Melbourne,15.43431
6821,0,House,2024,250.0,53 beddoe avenue,clayton,3168.0,1,3,-37.91168589999999,145.1276099,212051567,Greater Melbourne,21.780099999999997
6822,2,House,2024,600.0,15 siliqua street,tarneit,3029.0,5,2,-37.8132426,144.6957338,213051584,Greater Melbourne,30.12873
6823,2,House,2024,550.0,572 cameron street,donnybrook,3064.0,4,2,-37.5308761,144.9988992,209041225,Greater Melbourne,42.62905
6824,0,Unit,2024,850.0,506/14 queens road,melbourne,3004.0,2,2,-37.8389211,144.9749946,206051128,Greater Melbourne,3.41244
6825,1,House,2024,530.0,6 isabella street,moorabbin,3189.0,3,1,-37.9425912,145.0488458,208031191,Greater Melbourne,22.0083
6826,0,Unit,2024,490.0,8/229 brighton road,elwood,3184.0,2,1,-37.8809333,144.994706,206051129,Greater Melbourne,8.31742
6827,2,House,2024,460.0,56 moolort crescent,eynesbury,3338.0,4,2,-37.78696619999999,144.5459296,213041573,Greater Melbourne,65.64329
6828,1,Unit,2024,770.0,609n/889 collins street,docklands,3008.0,2,2,-37.82091399999999,144.9418601,206041118,Greater Melbourne,2.6067
6829,2,Townhouse,2024,610.0,25 brunel street,south kingsville,3015.0,3,1,-37.8285165,144.8682994,213021344,Greater Melbourne,10.30189
6830,2,Townhouse,2024,520.0,5/43 banksia grove,tullamarine,3043.0,3,1,-37.704449,144.880174,210051250,Greater Melbourne,16.31417
6831,4,House,2024,650.0,35 masthead way,werribee south,3030.0,4,2,-37.9629059,144.708248,213051368,Greater Melbourne,39.0795
6832,2,House,2024,620.0,95 bondi parade,point cook,3030.0,4,2,-37.9051807,144.7718614,213051464,Greater Melbourne,30.63762
6833,1,Unit,2024,525.0,401/1 olive york way,brunswick west,3055.0,2,1,-37.7585213,144.9386181,206011107,Greater Melbourne,6.99852
6834,2,Unit,2024,2300.0,4301/63 la trobe street,melbourne,3000.0,4,3,-37.8081542,144.9695394,206041503,Greater Melbourne,1.223
6835,2,House,2024,800.0,8 mcauley drive,rosanna,3084.0,4,3,-37.7416948,145.0763295,209011198,Greater Melbourne,16.59559
6836,3,House,2024,1250.0,7 heatherleigh place,malvern east,3145.0,4,2,-37.8764156,145.0618044,208041195,Greater Melbourne,13.77804
6837,2,Townhouse,2024,520.0,1126 dohertys road,tarneit,3029.0,3,2,-37.8058164,144.6956052,213051584,Greater Melbourne,28.89239
6838,1,Unit,2024,875.0,3/61 stawell street,richmond,3121.0,2,2,-37.8220136,145.010408,206071517,Greater Melbourne,4.91854
6839,2,House,2024,725.0,92 mcnamara avenue,airport west,3042.0,4,3,-37.7205906,144.8827277,210011226,Greater Melbourne,15.50334
6840,2,House,2024,620.0,10 mandowie road,glen waverley,3150.0,3,1,-37.8777431,145.1733042,212051321,Greater Melbourne,25.46329
6841,2,Unit,2024,740.0,1/21 rebecca road,malvern east,3145.0,3,2,-37.8806774,145.0844084,208041195,Greater Melbourne,16.84067
6842,1,Unit,2024,395.0,2/55 blackwood street,carnegie,3163.0,1,1,-37.8870307,145.0619926,208021176,Greater Melbourne,15.671479999999999
6843,1,Unit,2024,540.0,1101/14 david street,richmond,3121.0,1,1,-37.8154413,145.0111408,206071518,Greater Melbourne,5.2094499999999995
6844,2,House,2024,480.0,25 tooronga drive,mickleham,3064.0,3,2,-37.5268511,144.9114654,210051445,Greater Melbourne,43.29936
6845,1,Unit,2024,550.0,403/23-25 russell street,essendon,3040.0,2,2,-37.7566138,144.9167864,206031502,Greater Melbourne,9.57781
6846,2,House,2024,850.0,4 citiview court,bulleen,3105.0,4,2,-37.7689691,145.0973523,207021156,Greater Melbourne,14.856729999999999
6847,3,Townhouse,2024,695.0,2/8 anderson street,frankston,3199.0,3,2,-38.1349525,145.1334436,214011371,Greater Melbourne,52.02025
6848,0,Unit,2024,350.0,g10/1728 dandenong road,clayton,3168.0,1,1,-37.9130043,145.124261,212051567,Greater Melbourne,22.34123
6849,2,House,2024,600.0,33 vautier avenue,mickleham,3064.0,4,2,-37.5307282,144.9096524,210051445,Greater Melbourne,42.6028
6850,1,Townhouse,2024,650.0,3/16 duncan avenue,boronia,3155.0,3,1,-37.8552513,145.2728331,211011446,Greater Melbourne,35.717589999999994
6851,2,House,2024,530.0,4 nankeen grove,deanside,3336.0,4,2,-37.731019,144.7035912,213041574,Greater Melbourne,33.070589999999996
6852,2,House,2024,530.0,11 ogawa walk,tarneit,3029.0,3,2,-37.8321554,144.6452292,213051582,Greater Melbourne,31.08088
6853,1,Unit,2024,380.0,2/374 middleborough road,blackburn,3130.0,1,1,-37.8218678,145.1385965,207031161,Greater Melbourne,21.630029999999998
6854,1,Townhouse,2024,1150.0,39b bear street,mordialloc,3195.0,4,3,-38.0042676,145.0937388,208031193,Greater Melbourne,33.841680000000004
6855,1,Unit,2024,695.0,203/577 glenferrie road,hawthorn,3122.0,2,2,-37.8257752,145.0344839,207011520,Greater Melbourne,8.43708
6856,2,House,2024,620.0,6 sakura drive,beaconsfield,3807.0,3,2,-38.0619226,145.3847439,212011546,Greater Melbourne,52.130019999999995
6857,2,House,2024,650.0,51 whinstone avenue,clyde,3978.0,4,2,-38.1261898,145.3436466,212031303,Greater Melbourne,56.06202
6858,1,Unit,2024,530.0,1/1 alfred place,williamstown,3016.0,2,1,-37.85887779999999,144.8998408,213021346,Greater Melbourne,13.76637
6859,2,House,2024,490.0,11 cascade drive,aintree,3336.0,4,2,-37.7196462,144.6775788,213041359,Greater Melbourne,38.172839999999994
6860,2,Unit,2024,500.0,55 wireless drive,aintree,3336.0,3,2,-37.7207564,144.6684466,213041359,Greater Melbourne,37.00672
6861,2,Townhouse,2024,1090.0,7 gilmour road,bentleigh,3204.0,4,3,-37.932671,145.041389,208021174,Greater Melbourne,19.99782
6862,1,Unit,2024,600.0,911/2 joseph road,footscray,3011.0,2,2,-37.8003267,144.9095584,213031348,Greater Melbourne,6.240609999999999
